address,name,namespace,type,source,primary,dynamic,external_entry
0x000f8f3c,"DAT_000f8f3c","Global","Label","DEFAULT",true,true,false
0x000f8f40,"DAT_000f8f40","Global","Label","DEFAULT",true,true,false
0x000f8f44,"DAT_000f8f44","Global","Label","DEFAULT",true,true,false
0x000f8f48,"DAT_000f8f48","Global","Label","DEFAULT",true,true,false
0x000f8f4c,"DAT_000f8f4c","Global","Label","DEFAULT",true,true,false
0x000f8f50,"DAT_000f8f50","Global","Label","DEFAULT",true,true,false
0x000f8f54,"DAT_000f8f54","Global","Label","DEFAULT",true,true,false
0x000f8f58,"DAT_000f8f58","Global","Label","DEFAULT",true,true,false
0x000f8f5c,"DAT_000f8f5c","Global","Label","DEFAULT",true,true,false
0x000f8f60,"DAT_000f8f60","Global","Label","DEFAULT",true,true,false
0x000f8f64,"DAT_000f8f64","Global","Label","DEFAULT",true,true,false
0x000f8f68,"DAT_000f8f68","Global","Label","DEFAULT",true,true,false
0x000f8f6c,"DAT_000f8f6c","Global","Label","DEFAULT",true,true,false
0x000f8f70,"DAT_000f8f70","Global","Label","DEFAULT",true,true,false
0x000f8f74,"DAT_000f8f74","Global","Label","DEFAULT",true,true,false
0x000f8f78,"DAT_000f8f78","Global","Label","DEFAULT",true,true,false
0x000f8f7c,"DAT_000f8f7c","Global","Label","DEFAULT",true,true,false
0x000f8f80,"FUN_000f8f80","Global","Function","DEFAULT",true,false,false
0x000f8f96,"LAB_000f8f96","Global","Label","DEFAULT",true,true,false
0x000f8fa0,"DAT_000f8fa0","Global","Label","DEFAULT",true,true,false
0x000f8fa4,"FUN_000f8fa4","Global","Function","DEFAULT",true,false,false
0x000f8fb4,"LAB_000f8fb4","Global","Label","DEFAULT",true,true,false
0x000f8fb8,"LAB_000f8fb8","Global","Label","DEFAULT",true,true,false
0x000f8fce,"LAB_000f8fce","Global","Label","DEFAULT",true,true,false
0x000f9000,"LAB_000f9000","Global","Label","DEFAULT",true,true,false
0x000f900c,"DAT_000f900c","Global","Label","DEFAULT",true,true,false
0x000f9010,"DAT_000f9010","Global","Label","DEFAULT",true,true,false
0x000f9014,"DAT_000f9014","Global","Label","DEFAULT",true,true,false
0x000f9018,"FUN_000f9018","Global","Function","DEFAULT",true,false,false
0x000f9020,"LAB_000f9020","Global","Label","DEFAULT",true,true,false
0x000f9036,"LAB_000f9036","Global","Label","DEFAULT",true,true,false
0x000f9056,"LAB_000f9056","Global","Label","DEFAULT",true,true,false
0x000f905c,"LAB_000f905c","Global","Label","DEFAULT",true,true,false
0x000f906a,"LAB_000f906a","Global","Label","DEFAULT",true,true,false
0x000f9078,"LAB_000f9078","Global","Label","DEFAULT",true,true,false
0x000f907c,"LAB_000f907c","Global","Label","DEFAULT",true,true,false
0x000f9098,"DAT_000f9098","Global","Label","DEFAULT",true,true,false
0x000f909c,"DAT_000f909c","Global","Label","DEFAULT",true,true,false
0x000f90a0,"DAT_000f90a0","Global","Label","DEFAULT",true,true,false
0x000f90a4,"DAT_000f90a4","Global","Label","DEFAULT",true,true,false
0x000f90a8,"FUN_000f90a8","Global","Function","DEFAULT",true,false,false
0x000f90d4,"LAB_000f90d4","Global","Label","DEFAULT",true,true,false
0x000f90e4,"LAB_000f90e4","Global","Label","DEFAULT",true,true,false
0x000f90f8,"LAB_000f90f8","Global","Label","DEFAULT",true,true,false
0x000f910e,"LAB_000f910e","Global","Label","DEFAULT",true,true,false
0x000f9110,"LAB_000f9110","Global","Label","DEFAULT",true,true,false
0x000f9118,"LAB_000f9118","Global","Label","DEFAULT",true,true,false
0x000f911c,"DAT_000f911c","Global","Label","DEFAULT",true,true,false
0x000f9120,"DAT_000f9120","Global","Label","DEFAULT",true,true,false
0x000f9124,"FUN_000f9124","Global","Function","DEFAULT",true,false,false
0x000f912c,"LAB_000f912c","Global","Label","DEFAULT",true,true,false
0x000f9142,"LAB_000f9142","Global","Label","DEFAULT",true,true,false
0x000f915c,"LAB_000f915c","Global","Label","DEFAULT",true,true,false
0x000f9168,"LAB_000f9168","Global","Label","DEFAULT",true,true,false
0x000f9184,"LAB_000f9184","Global","Label","DEFAULT",true,true,false
0x000f9190,"LAB_000f9190","Global","Label","DEFAULT",true,true,false
0x000f91a0,"LAB_000f91a0","Global","Label","DEFAULT",true,true,false
0x000f91b0,"LAB_000f91b0","Global","Label","DEFAULT",true,true,false
0x000f91c0,"DAT_000f91c0","Global","Label","DEFAULT",true,true,false
0x000f91c4,"DAT_000f91c4","Global","Label","DEFAULT",true,true,false
0x000f91c8,"DAT_000f91c8","Global","Label","DEFAULT",true,true,false
0x000f91cc,"DAT_000f91cc","Global","Label","DEFAULT",true,true,false
0x000f91d0,"DAT_000f91d0","Global","Label","DEFAULT",true,true,false
0x000f91d4,"FUN_000f91d4","Global","Function","DEFAULT",true,false,false
0x000f91e2,"LAB_000f91e2","Global","Label","DEFAULT",true,true,false
0x000f9210,"DAT_000f9210","Global","Label","DEFAULT",true,true,false
0x000f9214,"DAT_000f9214","Global","Label","DEFAULT",true,true,false
0x000f9218,"DAT_000f9218","Global","Label","DEFAULT",true,true,false
0x000f921c,"FUN_000f921c","Global","Function","DEFAULT",true,false,false
0x000f923e,"LAB_000f923e","Global","Label","DEFAULT",true,true,false
0x000f9250,"DAT_000f9250","Global","Label","DEFAULT",true,true,false
0x000f9254,"DAT_000f9254","Global","Label","DEFAULT",true,true,false
0x000f9258,"FUN_000f9258","Global","Function","DEFAULT",true,false,false
0x000f9268,"LAB_000f9268","Global","Label","DEFAULT",true,true,false
0x000f927c,"LAB_000f927c","Global","Label","DEFAULT",true,true,false
0x000f9290,"LAB_000f9290","Global","Label","DEFAULT",true,true,false
0x000f929e,"LAB_000f929e","Global","Label","DEFAULT",true,true,false
0x000f92fe,"LAB_000f92fe","Global","Label","DEFAULT",true,true,false
0x000f930c,"LAB_000f930c","Global","Label","DEFAULT",true,true,false
0x000f9318,"LAB_000f9318","Global","Label","DEFAULT",true,true,false
0x000f931a,"LAB_000f931a","Global","Label","DEFAULT",true,true,false
0x000f9328,"LAB_000f9328","Global","Label","DEFAULT",true,true,false
0x000f9336,"LAB_000f9336","Global","Label","DEFAULT",true,true,false
0x000f9344,"LAB_000f9344","Global","Label","DEFAULT",true,true,false
0x000f9354,"LAB_000f9354","Global","Label","DEFAULT",true,true,false
0x000f935c,"LAB_000f935c","Global","Label","DEFAULT",true,true,false
0x000f936a,"LAB_000f936a","Global","Label","DEFAULT",true,true,false
0x000f9378,"LAB_000f9378","Global","Label","DEFAULT",true,true,false
0x000f9386,"LAB_000f9386","Global","Label","DEFAULT",true,true,false
0x000f9394,"LAB_000f9394","Global","Label","DEFAULT",true,true,false
0x000f93ba,"LAB_000f93ba","Global","Label","DEFAULT",true,true,false
0x000f93ce,"LAB_000f93ce","Global","Label","DEFAULT",true,true,false
0x000f93d4,"LAB_000f93d4","Global","Label","DEFAULT",true,true,false
0x000f93da,"LAB_000f93da","Global","Label","DEFAULT",true,true,false
0x000f93e0,"LAB_000f93e0","Global","Label","DEFAULT",true,true,false
0x000f93e4,"LAB_000f93e4","Global","Label","DEFAULT",true,true,false
0x000f93e8,"LAB_000f93e8","Global","Label","DEFAULT",true,true,false
0x000f93ec,"LAB_000f93ec","Global","Label","DEFAULT",true,true,false
0x000f93f0,"DAT_000f93f0","Global","Label","DEFAULT",true,true,false
0x000f93f4,"DAT_000f93f4","Global","Label","DEFAULT",true,true,false
0x000f93f8,"DAT_000f93f8","Global","Label","DEFAULT",true,true,false
0x000f93fc,"DAT_000f93fc","Global","Label","DEFAULT",true,true,false
0x000f9400,"DAT_000f9400","Global","Label","DEFAULT",true,true,false
0x000f9404,"DAT_000f9404","Global","Label","DEFAULT",true,true,false
0x000f9408,"DAT_000f9408","Global","Label","DEFAULT",true,true,false
0x000f940c,"DAT_000f940c","Global","Label","DEFAULT",true,true,false
0x000f9410,"DAT_000f9410","Global","Label","DEFAULT",true,true,false
0x000f9414,"DAT_000f9414","Global","Label","DEFAULT",true,true,false
0x000f9418,"DAT_000f9418","Global","Label","DEFAULT",true,true,false
0x000f941c,"DAT_000f941c","Global","Label","DEFAULT",true,true,false
0x000f9420,"DAT_000f9420","Global","Label","DEFAULT",true,true,false
0x000f9424,"DAT_000f9424","Global","Label","DEFAULT",true,true,false
0x000f9428,"DAT_000f9428","Global","Label","DEFAULT",true,true,false
0x000f942c,"DAT_000f942c","Global","Label","DEFAULT",true,true,false
0x000f9430,"DAT_000f9430","Global","Label","DEFAULT",true,true,false
0x000f9434,"DAT_000f9434","Global","Label","DEFAULT",true,true,false
0x000f9438,"DAT_000f9438","Global","Label","DEFAULT",true,true,false
0x000f943c,"FUN_000f943c","Global","Function","DEFAULT",true,false,false
0x000f9444,"DAT_000f9444","Global","Label","DEFAULT",true,true,false
0x000f9448,"FUN_000f9448","Global","Function","DEFAULT",true,false,false
0x000f9450,"DAT_000f9450","Global","Label","DEFAULT",true,true,false
0x000f9454,"FUN_000f9454","Global","Function","DEFAULT",true,false,false
0x000f9464,"LAB_000f9464","Global","Label","DEFAULT",true,true,false
0x000f9474,"LAB_000f9474","Global","Label","DEFAULT",true,true,false
0x000f947c,"DAT_000f947c","Global","Label","DEFAULT",true,true,false
0x000f9480,"DAT_000f9480","Global","Label","DEFAULT",true,true,false
0x000f9484,"DAT_000f9484","Global","Label","DEFAULT",true,true,false
0x000f9488,"thunk_FUN_000f841a","Global","Function","DEFAULT",true,false,false
0x000f948c,"thunk_FUN_000f846e","Global","Function","DEFAULT",true,false,false
0x000f9490,"FUN_000f9490","Global","Function","DEFAULT",true,false,false
0x000f9498,"LAB_000f9498","Global","Label","DEFAULT",true,true,false
0x000f95ac,"LAB_000f95ac","Global","Label","DEFAULT",true,true,false
0x000f95b4,"LAB_000f95b4","Global","Label","DEFAULT",true,true,false
0x000f95bc,"LAB_000f95bc","Global","Label","DEFAULT",true,true,false
0x000f95c0,"LAB_000f95c0","Global","Label","DEFAULT",true,true,false
0x000f95c4,"LAB_000f95c4","Global","Label","DEFAULT",true,true,false
0x000f95c8,"LAB_000f95c8","Global","Label","DEFAULT",true,true,false
0x000f95cc,"DAT_000f95cc","Global","Label","DEFAULT",true,true,false
0x000f95d0,"DAT_000f95d0","Global","Label","DEFAULT",true,true,false
0x000f95d4,"DAT_000f95d4","Global","Label","DEFAULT",true,true,false
0x000f95d8,"DAT_000f95d8","Global","Label","DEFAULT",true,true,false
0x000f95dc,"DAT_000f95dc","Global","Label","DEFAULT",true,true,false
0x000f95e0,"DAT_000f95e0","Global","Label","DEFAULT",true,true,false
0x000f95e4,"DAT_000f95e4","Global","Label","DEFAULT",true,true,false
0x000f95e8,"DAT_000f95e8","Global","Label","DEFAULT",true,true,false
0x000f95ec,"DAT_000f95ec","Global","Label","DEFAULT",true,true,false
0x000f95f0,"DAT_000f95f0","Global","Label","DEFAULT",true,true,false
0x000f95f4,"DAT_000f95f4","Global","Label","DEFAULT",true,true,false
0x000f95f8,"DAT_000f95f8","Global","Label","DEFAULT",true,true,false
0x000f95fc,"FUN_000f95fc","Global","Function","DEFAULT",true,false,false
0x000f9630,"LAB_000f9630","Global","Label","DEFAULT",true,true,false
0x000f9632,"LAB_000f9632","Global","Label","DEFAULT",true,true,false
0x000f9636,"LAB_000f9636","Global","Label","DEFAULT",true,true,false
0x000f963c,"DAT_000f963c","Global","Label","DEFAULT",true,true,false
0x000f9640,"DAT_000f9640","Global","Label","DEFAULT",true,true,false
0x000f9644,"DAT_000f9644","Global","Label","DEFAULT",true,true,false
0x000f9648,"FUN_000f9648","Global","Function","DEFAULT",true,false,false
0x000f966c,"LAB_000f966c","Global","Label","DEFAULT",true,true,false
0x000f9670,"FUN_000f9670","Global","Function","DEFAULT",true,false,false
0x000f96a6,"LAB_000f96a6","Global","Label","DEFAULT",true,true,false
0x000f96ac,"LAB_000f96ac","Global","Label","DEFAULT",true,true,false
0x000f96ba,"LAB_000f96ba","Global","Label","DEFAULT",true,true,false
0x000f96c2,"LAB_000f96c2","Global","Label","DEFAULT",true,true,false
0x000f96c8,"DAT_000f96c8","Global","Label","DEFAULT",true,true,false
0x000f96cc,"DAT_000f96cc","Global","Label","DEFAULT",true,true,false
0x000f96d0,"FUN_000f96d0","Global","Function","DEFAULT",true,false,false
0x000f96f0,"LAB_000f96f0","Global","Label","DEFAULT",true,true,false
0x000f96f4,"LAB_000f96f4","Global","Label","DEFAULT",true,true,false
0x000f96f8,"DAT_000f96f8","Global","Label","DEFAULT",true,true,false
0x000f96fc,"DAT_000f96fc","Global","Label","DEFAULT",true,true,false
0x000f9700,"DAT_000f9700","Global","Label","DEFAULT",true,true,false
0x000f9704,"FUN_000f9704","Global","Function","DEFAULT",true,false,false
0x000f971a,"LAB_000f971a","Global","Label","DEFAULT",true,true,false
0x000f971c,"LAB_000f971c","Global","Label","DEFAULT",true,true,false
0x000f9724,"LAB_000f9724","Global","Label","DEFAULT",true,true,false
0x000f976e,"LAB_000f976e","Global","Label","DEFAULT",true,true,false
0x000f9784,"LAB_000f9784","Global","Label","DEFAULT",true,true,false
0x000f979c,"LAB_000f979c","Global","Label","DEFAULT",true,true,false
0x000f97a0,"DAT_000f97a0","Global","Label","DEFAULT",true,true,false
0x000f97a4,"DAT_000f97a4","Global","Label","DEFAULT",true,true,false
0x000f97a8,"FUN_000f97a8","Global","Function","DEFAULT",true,false,false
0x000f97b6,"LAB_000f97b6","Global","Label","DEFAULT",true,true,false
0x000f97c0,"LAB_000f97c0","Global","Label","DEFAULT",true,true,false
0x000f9808,"LAB_000f9808","Global","Label","DEFAULT",true,true,false
0x000f981c,"LAB_000f981c","Global","Label","DEFAULT",true,true,false
0x000f9824,"LAB_000f9824","Global","Label","DEFAULT",true,true,false
0x000f9848,"LAB_000f9848","Global","Label","DEFAULT",true,true,false
0x000f9858,"LAB_000f9858","Global","Label","DEFAULT",true,true,false
0x000f9874,"DAT_000f9874","Global","Label","DEFAULT",true,true,false
0x000f9878,"DAT_000f9878","Global","Label","DEFAULT",true,true,false
0x000f987c,"DAT_000f987c","Global","Label","DEFAULT",true,true,false
0x000f9880,"DAT_000f9880","Global","Label","DEFAULT",true,true,false
0x000f9884,"DAT_000f9884","Global","Label","DEFAULT",true,true,false
0x000f9888,"DAT_000f9888","Global","Label","DEFAULT",true,true,false
0x000f988c,"DAT_000f988c","Global","Label","DEFAULT",true,true,false
0x000f9890,"DAT_000f9890","Global","Label","DEFAULT",true,true,false
0x000f9894,"DAT_000f9894","Global","Label","DEFAULT",true,true,false
0x000f9898,"FUN_000f9898","Global","Function","DEFAULT",true,false,false
0x000f98b4,"LAB_000f98b4","Global","Label","DEFAULT",true,true,false
0x000f98b8,"LAB_000f98b8","Global","Label","DEFAULT",true,true,false
0x000f98bc,"DAT_000f98bc","Global","Label","DEFAULT",true,true,false
0x000f98c0,"DAT_000f98c0","Global","Label","DEFAULT",true,true,false
0x000f98c4,"DAT_000f98c4","Global","Label","DEFAULT",true,true,false
0x000f98c8,"DAT_000f98c8","Global","Label","DEFAULT",true,true,false
0x000f98cd,"LAB_000f98cc+1","Global","Label","DEFAULT",true,true,false
0x000f9900,"DAT_000f9900","Global","Label","DEFAULT",true,true,false
0x000f9904,"DAT_000f9904","Global","Label","DEFAULT",true,true,false
0x000f9908,"DAT_000f9908","Global","Label","DEFAULT",true,true,false
0x000f990c,"DAT_000f990c","Global","Label","DEFAULT",true,true,false
0x000f9910,"DAT_000f9910","Global","Label","DEFAULT",true,true,false
0x000f9914,"DAT_000f9914","Global","Label","DEFAULT",true,true,false
0x000f9918,"DAT_000f9918","Global","Label","DEFAULT",true,true,false
0x000f991c,"DAT_000f991c","Global","Label","DEFAULT",true,true,false
0x000f9921,"LAB_000f9920+1","Global","Label","DEFAULT",true,true,false
0x000f9954,"DAT_000f9954","Global","Label","DEFAULT",true,true,false
0x000f9958,"FUN_000f9958","Global","Function","DEFAULT",true,false,false
0x000f9968,"LAB_000f9968","Global","Label","DEFAULT",true,true,false
0x000f996c,"DAT_000f996c","Global","Label","DEFAULT",true,true,false
0x000f9970,"DAT_000f9970","Global","Label","DEFAULT",true,true,false
0x000f9974,"DAT_000f9974","Global","Label","DEFAULT",true,true,false
0x000f9978,"FUN_000f9978","Global","Function","DEFAULT",true,false,false
0x000f9988,"LAB_000f9988","Global","Label","DEFAULT",true,true,false
0x000f998c,"DAT_000f998c","Global","Label","DEFAULT",true,true,false
0x000f9990,"DAT_000f9990","Global","Label","DEFAULT",true,true,false
0x000f9994,"DAT_000f9994","Global","Label","DEFAULT",true,true,false
0x000f9998,"FUN_000f9998","Global","Function","DEFAULT",true,false,true
0x000f9999,"FUN_000f9998+1","Global","Label","DEFAULT",true,true,false
0x000f99b6,"LAB_000f99b6","Global","Label","DEFAULT",true,true,false
0x000f99bc,"LAB_000f99bc","Global","Label","DEFAULT",true,true,false
0x000f99e8,"LAB_000f99e8","Global","Label","DEFAULT",true,true,false
0x000f99f2,"LAB_000f99f2","Global","Label","DEFAULT",true,true,false
0x000f99f8,"LAB_000f99f8","Global","Label","DEFAULT",true,true,false
0x000f9a04,"DAT_000f9a04","Global","Label","DEFAULT",true,true,false
0x000f9a08,"DAT_000f9a08","Global","Label","DEFAULT",true,true,false
0x000f9a0c,"thunk_FUN_000fc30c","Global","Function","DEFAULT",true,false,true
0x000f9a0d,"thunk_FUN_000fc30c+1","Global","Label","DEFAULT",true,true,false
0x000f9a10,"bootloader_entry","Global","Function","USER_DEFINED",true,false,false
0x000f9a11,"bootloader_entry+1","Global","Label","DEFAULT",true,true,false
0x000f9a30,"LAB_000f9a30","Global","Label","DEFAULT",true,true,false
0x000f9ae0,"LAB_000f9ae0","Global","Label","DEFAULT",true,true,false
0x000f9aee,"LAB_000f9aee","Global","Label","DEFAULT",true,true,false
0x000f9afc,"LAB_000f9afc","Global","Label","DEFAULT",true,true,false
0x000f9b12,"LAB_000f9b12","Global","Label","DEFAULT",true,true,false
0x000f9b20,"LAB_000f9b20","Global","Label","DEFAULT",true,true,false
0x000f9b32,"LAB_000f9b32","Global","Label","DEFAULT",true,true,false
0x000f9b5e,"LAB_000f9b5e","Global","Label","DEFAULT",true,true,false
0x000f9b66,"LAB_000f9b66","Global","Label","DEFAULT",true,true,false
0x000f9b7c,"LAB_000f9b7c","Global","Label","DEFAULT",true,true,false
0x000f9b82,"LAB_000f9b82","Global","Label","DEFAULT",true,true,false
0x000f9b8c,"LAB_000f9b8c","Global","Label","DEFAULT",true,true,false
0x000f9b98,"LAB_000f9b98","Global","Label","DEFAULT",true,true,false
0x000f9ba4,"LAB_000f9ba4","Global","Label","DEFAULT",true,true,false
0x000f9bb0,"LAB_000f9bb0","Global","Label","DEFAULT",true,true,false
0x000f9bba,"LAB_000f9bba","Global","Label","DEFAULT",true,true,false
0x000f9bc6,"LAB_000f9bc6","Global","Label","DEFAULT",true,true,false
0x000f9be4,"LAB_000f9be4","Global","Label","DEFAULT",true,true,false
0x000f9be8,"LAB_000f9be8","Global","Label","DEFAULT",true,true,false
0x000f9bf0,"DAT_000f9bf0","Global","Label","DEFAULT",true,true,false
0x000f9bf4,"DAT_000f9bf4","Global","Label","DEFAULT",true,true,false
0x000f9bf8,"DAT_000f9bf8","Global","Label","DEFAULT",true,true,false
0x000f9bfc,"DAT_000f9bfc","Global","Label","DEFAULT",true,true,false
0x000f9c00,"DAT_000f9c00","Global","Label","DEFAULT",true,true,false
0x000f9c04,"DAT_000f9c04","Global","Label","DEFAULT",true,true,false
0x000f9c08,"DAT_000f9c08","Global","Label","DEFAULT",true,true,false
0x000f9c0c,"DAT_000f9c0c","Global","Label","DEFAULT",true,true,false
0x000f9c10,"DAT_000f9c10","Global","Label","DEFAULT",true,true,false
0x000f9c14,"DAT_000f9c14","Global","Label","DEFAULT",true,true,false
0x000f9c18,"DAT_000f9c18","Global","Label","DEFAULT",true,true,false
0x000f9c1c,"DAT_000f9c1c","Global","Label","DEFAULT",true,true,false
0x000f9c20,"DAT_000f9c20","Global","Label","DEFAULT",true,true,false
0x000f9c24,"DAT_000f9c24","Global","Label","DEFAULT",true,true,false
0x000f9c28,"DAT_000f9c28","Global","Label","DEFAULT",true,true,false
0x000f9c2c,"DAT_000f9c2c","Global","Label","DEFAULT",true,true,false
0x000f9c30,"FUN_000f9c30","Global","Function","DEFAULT",true,false,true
0x000f9c31,"FUN_000f9c30+1","Global","Label","DEFAULT",true,true,false
0x000f9c40,"DAT_000f9c40","Global","Label","DEFAULT",true,true,false
0x000f9c44,"thunk_FUN_000f9c4c","Global","Function","DEFAULT",true,false,false
0x000f9c45,"thunk_FUN_000f9c4c+1","Global","Label","DEFAULT",true,true,false
0x000f9c46,"LAB_000f9c46","Global","Label","DEFAULT",true,true,false
0x000f9c4c,"FUN_000f9c4c","Global","Function","DEFAULT",true,false,false
0x000f9c64,"FUN_000f9c64","Global","Function","DEFAULT",true,false,false
0x000f9c72,"LAB_000f9c72","Global","Label","DEFAULT",true,true,false
0x000f9c7a,"LAB_000f9c7a","Global","Label","DEFAULT",true,true,false
0x000f9c7c,"LAB_000f9c7c","Global","Label","DEFAULT",true,true,false
0x000f9c80,"LAB_000f9c80","Global","Label","DEFAULT",true,true,false
0x000f9c84,"DAT_000f9c84","Global","Label","DEFAULT",true,true,false
0x000f9c88,"FUN_000f9c88","Global","Function","DEFAULT",true,false,false
0x000f9c90,"LAB_000f9c90","Global","Label","DEFAULT",true,true,false
0x000f9c94,"FUN_000f9c94","Global","Function","DEFAULT",true,false,false
0x000f9ca8,"LAB_000f9ca8","Global","Label","DEFAULT",true,true,false
0x000f9cac,"dfu_advertising_name_get","Global","Function","USER_DEFINED",true,false,false
0x000f9cc4,"LAB_000f9cc4","Global","Label","DEFAULT",true,true,false
0x000f9d34,"LAB_000f9d34","Global","Label","DEFAULT",true,true,false
0x000f9d38,"DAT_000f9d38","Global","Label","DEFAULT",true,true,false
0x000f9d3c,"DAT_000f9d3c","Global","Label","DEFAULT",true,true,false
0x000f9d40,"DAT_000f9d40","Global","Label","DEFAULT",true,true,false
0x000f9d44,"FUN_000f9d44","Global","Function","DEFAULT",true,false,false
0x000f9d6c,"LAB_000f9d6c","Global","Label","DEFAULT",true,true,false
0x000f9d70,"DAT_000f9d70","Global","Label","DEFAULT",true,true,false
0x000f9d74,"DAT_000f9d74","Global","Label","DEFAULT",true,true,false
0x000f9d78,"nrf_bootloader_app_activate","Global","Function","USER_DEFINED",true,false,false
0x000f9d92,"LAB_000f9d92","Global","Label","DEFAULT",true,true,false
0x000f9db6,"LAB_000f9db6","Global","Label","DEFAULT",true,true,false
0x000f9db8,"LAB_000f9db8","Global","Label","DEFAULT",true,true,false
0x000f9dbc,"DAT_000f9dbc","Global","Label","DEFAULT",true,true,false
0x000f9dc1,"DAT_000f9dc1","Global","Label","DEFAULT",true,true,false
0x000f9dc4,"FUN_000f9dc4","Global","Function","DEFAULT",true,false,false
0x000f9dc8,"FUN_000f9dc8","Global","Function","DEFAULT",true,false,false
0x000f9df8,"LAB_000f9df8","Global","Label","DEFAULT",true,true,false
0x000f9dfa,"LAB_000f9dfa","Global","Label","DEFAULT",true,true,false
0x000f9e0a,"LAB_000f9e0a","Global","Label","DEFAULT",true,true,false
0x000f9e16,"LAB_000f9e16","Global","Label","DEFAULT",true,true,false
0x000f9e18,"LAB_000f9e18","Global","Label","DEFAULT",true,true,false
0x000f9e4e,"LAB_000f9e4e","Global","Label","DEFAULT",true,true,false
0x000f9e54,"LAB_000f9e54","Global","Label","DEFAULT",true,true,false
0x000f9e56,"LAB_000f9e56","Global","Label","DEFAULT",true,true,false
0x000f9e5a,"LAB_000f9e5a","Global","Label","DEFAULT",true,true,false
0x000f9e5e,"LAB_000f9e5e","Global","Label","DEFAULT",true,true,false
0x000f9e64,"DAT_000f9e64","Global","Label","DEFAULT",true,true,false
0x000f9e68,"FUN_000f9e68","Global","Function","DEFAULT",true,false,false
0x000f9e6e,"LAB_000f9e6e","Global","Label","DEFAULT",true,true,false
0x000f9e72,"LAB_000f9e72","Global","Label","DEFAULT",true,true,false
0x000f9e74,"LAB_000f9e74","Global","Label","DEFAULT",true,true,false
0x000f9e76,"LAB_000f9e76","Global","Label","DEFAULT",true,true,false
0x000f9ea0,"LAB_000f9ea0","Global","Label","DEFAULT",true,true,false
0x000f9ea4,"DAT_000f9ea4","Global","Label","DEFAULT",true,true,false
0x000f9ea8,"FUN_000f9ea8","Global","Function","DEFAULT",true,false,false
0x000f9ebc,"LAB_000f9ebc","Global","Label","DEFAULT",true,true,false
0x000f9ed0,"DAT_000f9ed0","Global","Label","DEFAULT",true,true,false
0x000f9ed4,"FUN_000f9ed4","Global","Function","DEFAULT",true,false,false
0x000f9ee6,"LAB_000f9ee6","Global","Label","DEFAULT",true,true,false
0x000f9eec,"LAB_000f9eec","Global","Label","DEFAULT",true,true,false
0x000f9eee,"LAB_000f9eee","Global","Label","DEFAULT",true,true,false
0x000f9f14,"DAT_000f9f14","Global","Label","DEFAULT",true,true,false
0x000f9f18,"DAT_000f9f18","Global","Label","DEFAULT",true,true,false
0x000f9f1c,"FUN_000f9f1c","Global","Function","DEFAULT",true,false,false
0x000f9f48,"LAB_000f9f48","Global","Label","DEFAULT",true,true,false
0x000f9f4c,"DAT_000f9f4c","Global","Label","DEFAULT",true,true,false
0x000f9f50,"nrf_bootloader_bl_activate","Global","Function","USER_DEFINED",true,false,false
0x000f9f64,"LAB_000f9f64","Global","Label","DEFAULT",true,true,false
0x000f9f6c,"LAB_000f9f6c","Global","Label","DEFAULT",true,true,false
0x000f9f72,"LAB_000f9f72","Global","Label","DEFAULT",true,true,false
0x000f9f90,"LAB_000f9f90","Global","Label","DEFAULT",true,true,false
0x000f9f94,"DAT_000f9f94","Global","Label","DEFAULT",true,true,false
0x000f9f98,"DAT_000f9f98","Global","Label","DEFAULT",true,true,false
0x000f9f9c,"FUN_000f9f9c","Global","Function","DEFAULT",true,false,false
0x000fa04e,"LAB_000fa04e","Global","Label","DEFAULT",true,true,false
0x000fa054,"DAT_000fa054","Global","Label","DEFAULT",true,true,false
0x000fa058,"DAT_000fa058","Global","Label","DEFAULT",true,true,false
0x000fa05c,"DAT_000fa05c","Global","Label","DEFAULT",true,true,false
0x000fa060,"FUN_000fa060","Global","Function","DEFAULT",true,false,false
0x000fa061,"FUN_000fa060+1","Global","Label","DEFAULT",true,true,false
0x000fa08e,"LAB_000fa08e","Global","Label","DEFAULT",true,true,false
0x000fa0be,"LAB_000fa0be","Global","Label","DEFAULT",true,true,false
0x000fa0c4,"switchD","switchD_000fa0c4","Label","ANALYSIS",true,false,false
0x000fa0c8,"switchdataD_000fa0c8","switchD_000fa0c4","Label","ANALYSIS",true,false,false
0x000fa0cb,"BYTE_000fa0cb","Global","Label","DEFAULT",true,true,false
0x000fa0d2,"caseD_6","switchD_000fa0c4","Label","ANALYSIS",true,false,false
0x000fa0fa,"LAB_000fa0fa","Global","Label","DEFAULT",true,true,false
0x000fa0fe,"caseD_0","switchD_000fa0c4","Label","ANALYSIS",true,false,false
0x000fa0fe,"caseD_1","switchD_000fa0c4","Label","ANALYSIS",false,false,false
0x000fa0fe,"caseD_2","switchD_000fa0c4","Label","ANALYSIS",false,false,false
0x000fa0fe,"caseD_4","switchD_000fa0c4","Label","ANALYSIS",false,false,false
0x000fa0fe,"caseD_5","switchD_000fa0c4","Label","ANALYSIS",false,false,false
0x000fa0fe,"caseD_7","switchD_000fa0c4","Label","ANALYSIS",false,false,false
0x000fa104,"LAB_000fa104","Global","Label","DEFAULT",true,true,false
0x000fa108,"caseD_3","switchD_000fa0c4","Label","ANALYSIS",true,false,false
0x000fa108,"caseD_8","switchD_000fa0c4","Label","ANALYSIS",false,false,false
0x000fa114,"DAT_000fa114","Global","Label","DEFAULT",true,true,false
