caller_entry,caller_name,from_address,to_address,reference_type,callee_entry,callee_name
0x000faf56,"nrf_bootloader_app_start",0x000faf90,0x000fb4d0,"UNCONDITIONAL_CALL",0x000fb4d0,"FUN_000fb4d0"
0x000faf56,"nrf_bootloader_app_start",0x000fafaa,0x000fb004,"UNCONDITIONAL_CALL",0x000fb004,"nrf_bootloader_acl_add"
0x000faf56,"nrf_bootloader_app_start",0x000fafb0,0x000f9dc4,"UNCONDITIONAL_CALL",0x000f9dc4,"FUN_000f9dc4"
0x000fafdc,"FUN_000fafdc",0x000fafe6,0x000fd6bc,"UNCONDITIONAL_CALL",0x000fd6bc,"FUN_000fd6bc"
0x000fafdc,"FUN_000fafdc",0x000faff8,0x000fd6a0,"UNCONDITIONAL_CALL",0x000fd6a0,"FUN_000fd6a0"
0x000fb044,"nrf_bootloader_fw_activate",0x000fb062,0x000f9d78,"UNCONDITIONAL_CALL",0x000f9d78,"nrf_bootloader_app_activate"
0x000fb044,"nrf_bootloader_fw_activate",0x000fb068,0x000fd2a0,"UNCONDITIONAL_CALL",0x000fd2a0,"nrf_bootloader_sd_activate"
0x000fb044,"nrf_bootloader_fw_activate",0x000fb06e,0x000f9f50,"UNCONDITIONAL_CALL",0x000f9f50,"nrf_bootloader_bl_activate"
0x000fb044,"nrf_bootloader_fw_activate",0x000fb074,0x000fd2a0,"UNCONDITIONAL_CALL",0x000fd2a0,"nrf_bootloader_sd_activate"
0x000fb044,"nrf_bootloader_fw_activate",0x000fb07a,0x000f9f50,"UNCONDITIONAL_CALL",0x000f9f50,"nrf_bootloader_bl_activate"
0x000fb044,"nrf_bootloader_fw_activate",0x000fb082,0x000fb518,"UNCONDITIONAL_CALL",0x000fb518,"FUN_000fb518"
0x000fb044,"nrf_bootloader_fw_activate",0x000fb08e,0x000fbae0,"UNCONDITIONAL_CALL",0x000fbae0,"FUN_000fbae0"
0x000fb0b8,"nrf_bootloader_main",0x000fb0c0,0x000fb994,"UNCONDITIONAL_CALL",0x000fb994,"FUN_000fb994"
0x000fb0b8,"nrf_bootloader_main",0x000fb0c6,0x000fb044,"UNCONDITIONAL_CALL",0x000fb044,"nrf_bootloader_fw_activate"
0x000fb0b8,"nrf_bootloader_main",0x000fb0da,0x000fa870,"UNCONDITIONAL_CALL",0x000fa870,"nrf_bootloader_app_is_valid"
0x000fb0b8,"nrf_bootloader_main",0x000fb0e0,0x000fb1c0,"UNCONDITIONAL_CALL",0x000fb1c0,"FUN_000fb1c0"
0x000fb0b8,"nrf_bootloader_main",0x000fb0ea,0x000f9ea8,"UNCONDITIONAL_CALL",0x000f9ea8,"FUN_000f9ea8"
0x000fb0b8,"nrf_bootloader_main",0x000fb0f0,0x000f9dc4,"UNCONDITIONAL_CALL",0x000f9dc4,"FUN_000f9dc4"
0x000fb0b8,"nrf_bootloader_main",0x000fb104,0x000fa4a4,"UNCONDITIONAL_CALL",0x000fa4a4,"FUN_000fa4a4"
0x000fb0b8,"nrf_bootloader_main",0x000fb112,0x000fb73c,"UNCONDITIONAL_CALL",0x000fb73c,"FUN_000fb73c"
0x000fb0b8,"nrf_bootloader_main",0x000fb11c,0x000fafdc,"UNCONDITIONAL_CALL",0x000fafdc,"FUN_000fafdc"
0x000fb0b8,"nrf_bootloader_main",0x000fb122,0x000fb710,"UNCONDITIONAL_CALL",0x000fb710,"FUN_000fb710"
0x000fb0b8,"nrf_bootloader_main",0x000fb128,0x000fb198,"UNCONDITIONAL_CALL",0x000fb198,"FUN_000fb198"
0x000fb0b8,"nrf_bootloader_main",0x000fb12c,0x000f9e68,"UNCONDITIONAL_CALL",0x000f9e68,"FUN_000f9e68"
0x000fb0b8,"nrf_bootloader_main",0x000fb134,0x000fb8e4,"UNCONDITIONAL_CALL",0x000fb8e4,"FUN_000fb8e4"
0x000fb0b8,"nrf_bootloader_main",0x000fb144,0x000fb988,"UNCONDITIONAL_CALL",0x000fb988,"FUN_000fb988"
0x000fb0b8,"nrf_bootloader_main",0x000fb148,0x000faf56,"UNCONDITIONAL_CALL",0x000faf56,"nrf_bootloader_app_start"
0x000fb168,"FUN_000fb168",0x000fb176,0x000fc0a0,"UNCONDITIONAL_CALL",0x000fc0a0,"FUN_000fc0a0"
0x000fb168,"FUN_000fb168",0x000fb18c,0x000fc0a0,"UNCONDITIONAL_CALL",0x000fc0a0,"FUN_000fc0a0"
0x000fb198,"FUN_000fb198",0x000fb19a,0x000fc440,"UNCONDITIONAL_CALL",0x000fc440,"FUN_000fc440"
0x000fb198,"FUN_000fb198",0x000fb1a6,0x000fd78c,"UNCONDITIONAL_CALL",0x000fd78c,"FUN_000fd78c"
0x000fb1ac,"FUN_000fb1ac",0x000fb1b8,0x000fd6a0,"UNCONDITIONAL_CALL",0x000fd6a0,"FUN_000fd6a0"
0x000fb1c0,"FUN_000fb1c0",0x000fb1ca,0x000fc440,"UNCONDITIONAL_CALL",0x000fc440,"FUN_000fc440"
0x000fb1c0,"FUN_000fb1c0",0x000fb1e0,0x000fd78c,"UNCONDITIONAL_CALL",0x000fd78c,"FUN_000fd78c"
0x000fb1c0,"FUN_000fb1c0",0x000fb1e8,0x000fb1ac,"UNCONDITIONAL_CALL",0x000fb1ac,"FUN_000fb1ac"
0x000fb208,"FUN_000fb208",0x000fb212,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb208,"FUN_000fb208",0x000fb220,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb228,"FUN_000fb228",0x000fb240,0x000faea8,"UNCONDITIONAL_CALL",0x000faea8,"FUN_000faea8"
0x000fb228,"FUN_000fb228",0x000fb254,0x000fa534,"UNCONDITIONAL_CALL",0x000fa534,"FUN_000fa534"
0x000fb228,"FUN_000fb228",0x000fb264,0x000f9648,"UNCONDITIONAL_CALL",0x000f9648,"FUN_000f9648"
0x000fb228,"FUN_000fb228",0x000fb26a,0x000fa510,"UNCONDITIONAL_CALL",0x000fa510,"FUN_000fa510"
0x000fb298,"FUN_000fb298",0x000fb2a0,0x000fb470,"UNCONDITIONAL_CALL",0x000fb470,"FUN_000fb470"
0x000fb298,"FUN_000fb298",0x000fb2ae,0x000fb48a,"UNCONDITIONAL_CALL",0x000fb48a,"FUN_000fb48a"
0x000fb298,"FUN_000fb298",0x000fb2ba,0x000fb208,"UNCONDITIONAL_CALL",0x000fb208,"FUN_000fb208"
0x000fb2cc,"FUN_000fb2cc",0x000fb2e0,0x000fb458,"UNCONDITIONAL_CALL",0x000fb458,"FUN_000fb458"
0x000fb2cc,"FUN_000fb2cc",0x000fb2f2,0x000fb48a,"UNCONDITIONAL_CALL",0x000fb48a,"FUN_000fb48a"
0x000fb2cc,"FUN_000fb2cc",0x000fb308,0x000fb228,"UNCONDITIONAL_CALL",0x000fb228,"FUN_000fb228"
0x000fb320,"FUN_000fb320",0x000fb32e,0x000fb38c,"UNCONDITIONAL_CALL",0x000fb38c,"FUN_000fb38c"
0x000fb320,"FUN_000fb320",0x000fb33c,0x000fb3b8,"UNCONDITIONAL_CALL",0x000fb3b8,"FUN_000fb3b8"
0x000fb320,"FUN_000fb320",0x000fb35e,0x000fd76c,"UNCONDITIONAL_CALL",0x000fd76c,"FUN_000fd76c"
0x000fb3b8,"FUN_000fb3b8",0x000fb3c0,0x000fd76c,"UNCONDITIONAL_CALL",0x000fd76c,"FUN_000fd76c"
0x000fb3e8,"FUN_000fb3e8",0x000fb404,0x000fa608,"COMPUTED_CALL",0x000fa608,"FUN_000fa608"
0x000fb428,"FUN_000fb428",0x000fb430,0x000fb4a0,"UNCONDITIONAL_CALL",0x000fb4a0,"FUN_000fb4a0"
0x000fb428,"FUN_000fb428",0x000fb43e,0x000fb4a0,"UNCONDITIONAL_CALL",0x000fb4a0,"FUN_000fb4a0"
0x000fb442,"FUN_000fb442",0x000fb448,0x000fb4b6,"UNCONDITIONAL_CALL",0x000fb4b6,"FUN_000fb4b6"
0x000fb442,"FUN_000fb442",0x000fb454,0x000fb4b6,"UNCONDITIONAL_CALL",0x000fb4b6,"FUN_000fb4b6"
0x000fb4f8,"FUN_000fb4f8",0x000fb4fa,0x000fb4d0,"UNCONDITIONAL_CALL",0x000fb4d0,"FUN_000fb4d0"
0x000fb52c,"FUN_000fb52c",0x000fb558,0x000fb4f8,"UNCONDITIONAL_CALL",0x000fb4f8,"FUN_000fb4f8"
0x000fb52c,"FUN_000fb52c",0x000fb568,0x000fb4d0,"UNCONDITIONAL_CALL",0x000fb4d0,"FUN_000fb4d0"
0x000fb52c,"FUN_000fb52c",0x000fb5b0,0x000fb518,"UNCONDITIONAL_CALL",0x000fb518,"FUN_000fb518"
0x000fb5c4,"FUN_000fb5c4",0x000fb5e8,0x000fbc94,"UNCONDITIONAL_CALL",0x000fbc94,"FUN_000fbc94"
0x000fb5c4,"FUN_000fb5c4",0x000fb5ec,0x000faaba,"UNCONDITIONAL_CALL",0x000faaba,"FUN_000faaba"
0x000fb5c4,"FUN_000fb5c4",0x000fb5fe,0x000fbc4c,"UNCONDITIONAL_CALL",0x000fbc4c,"FUN_000fbc4c"
0x000fb5c4,"FUN_000fb5c4",0x000fb602,0x000faaba,"UNCONDITIONAL_CALL",0x000faaba,"FUN_000faaba"
0x000fb5c4,"FUN_000fb5c4",0x000fb60a,0x000fa64c,"UNCONDITIONAL_CALL",0x000fa64c,"FUN_000fa64c"
0x000fb5c4,"FUN_000fb5c4",0x000fb624,0x000fbcc8,"UNCONDITIONAL_CALL",0x000fbcc8,"FUN_000fbcc8"
0x000fb5c4,"FUN_000fb5c4",0x000fb628,0x000faaba,"UNCONDITIONAL_CALL",0x000faaba,"FUN_000faaba"
0x000fb5c4,"FUN_000fb5c4",0x000fb634,0x000fbae0,"UNCONDITIONAL_CALL",0x000fbae0,"FUN_000fbae0"
0x000fb5c4,"FUN_000fb5c4",0x000fb64e,0x000fa64c,"UNCONDITIONAL_CALL",0x000fa64c,"FUN_000fa64c"
0x000fb658,"FUN_000fb658",0x000fb674,0x000fc4dc,"UNCONDITIONAL_CALL",0x000fc4dc,"nrf_dfu_data_object_create"
0x000fb658,"FUN_000fb658",0x000fb67a,0x000fc5c8,"UNCONDITIONAL_CALL",0x000fc5c8,"nrf_dfu_data_object_write"
0x000fb658,"FUN_000fb658",0x000fb6a6,0x000fc550,"UNCONDITIONAL_CALL",0x000fc550,"FUN_000fc550"
0x000fb6cc,"FUN_000fb6cc",0x000fb6d4,0x000fbed4,"UNCONDITIONAL_CALL",0x000fbed4,"FUN_000fbed4"
0x000fb6dc,"FUN_000fb6dc",0x000fb6e8,0x000fbf00,"UNCONDITIONAL_CALL",0x000fbf00,"FUN_000fbf00"
0x000fb6f8,"FUN_000fb6f8",0x000fb704,0x000fc030,"UNCONDITIONAL_CALL",0x000fc030,"FUN_000fc030"
0x000fb710,"FUN_000fb710",0x000fb718,0x000fa950,"UNCONDITIONAL_CALL",0x000fa950,"FUN_000fa950"
0x000fb710,"FUN_000fb710",0x000fb71e,0x000fbb3c,"UNCONDITIONAL_CALL",0x000fbb3c,"FUN_000fbb3c"
0x000fb710,"FUN_000fb710",0x000fb784,0x000fb6dc,"UNCONDITIONAL_CALL",0x000fb6dc,"FUN_000fb6dc"
0x000fb710,"FUN_000fb710",0x000fb78c,0x000fbc28,"UNCONDITIONAL_CALL",0x000fbc28,"FUN_000fbc28"
0x000fb710,"FUN_000fb710",0x000fb790,0x000fbd5c,"UNCONDITIONAL_CALL",0x000fbd5c,"FUN_000fbd5c"
0x000fb710,"FUN_000fb710",0x000fb79a,0x000fbcc8,"UNCONDITIONAL_CALL",0x000fbcc8,"FUN_000fbcc8"
0x000fb710,"FUN_000fb710",0x000fb7b2,0x000faad8,"UNCONDITIONAL_CALL",0x000faad8,"FUN_000faad8"
0x000fb7c0,"FUN_000fb7c0",0x000fb7c8,0x000f9dc8,"UNCONDITIONAL_CALL",0x000f9dc8,"FUN_000f9dc8"
0x000fb7d8,"FUN_000fb7d8",0x000fb7e4,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb7d8,"FUN_000fb7d8",0x000fb832,0x000fb5c4,"UNCONDITIONAL_CALL",0x000fb5c4,"FUN_000fb5c4"
0x000fb7d8,"FUN_000fb7d8",0x000fb838,0x000fb658,"UNCONDITIONAL_CALL",0x000fb658,"FUN_000fb658"
0x000fb8e4,"FUN_000fb8e4",0x000fb900,0x000fc070,"UNCONDITIONAL_CALL",0x000fc070,"FUN_000fc070"
0x000fb8e4,"FUN_000fb8e4",0x000fb90a,0x000fc0d0,"UNCONDITIONAL_CALL",0x000fc0d0,"FUN_000fc0d0"
0x000fb918,"FUN_000fb918",0x000fb920,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb930,"bootloader_adv_name_record_valid",0x000fb93a,0x000fa65c,"UNCONDITIONAL_CALL",0x000fa65c,"FUN_000fa65c"
0x000fb950,"bootloader_adv_name_record_write",0x000fb972,0x000fa65c,"UNCONDITIONAL_CALL",0x000fa65c,"FUN_000fa65c"
0x000fb988,"FUN_000fb988",0x000fb98a,0x000fd3fc,"UNCONDITIONAL_CALL",0x000fd3fc,"FUN_000fd3fc"
0x000fb994,"FUN_000fb994",0x000fb996,0x000fb6dc,"UNCONDITIONAL_CALL",0x000fb6dc,"FUN_000fb6dc"
0x000fb994,"FUN_000fb994",0x000fb99c,0x000fb9d8,"UNCONDITIONAL_CALL",0x000fb9d8,"nrf_dfu_settings_init"
0x000fb994,"FUN_000fb994",0x000fb9a2,0x000fbae0,"UNCONDITIONAL_CALL",0x000fbae0,"FUN_000fbae0"
0x000fb9b0,"FUN_000fb9b0",0x000fb9ba,0x000f845c,"UNCONDITIONAL_CALL",0x000f845c,"FUN_000f845c"
0x000fb9b0,"FUN_000fb9b0",0x000fb9c4,0x000f846a,"UNCONDITIONAL_CALL",0x000f846a,"FUN_000f846a"
0x000fb9d8,"nrf_dfu_settings_init",0x000fb9de,0x000fa698,"UNCONDITIONAL_CALL",0x000fa698,"FUN_000fa698"
0x000fb9d8,"nrf_dfu_settings_init",0x000fb9ea,0x000fa698,"UNCONDITIONAL_CALL",0x000fa698,"FUN_000fa698"
0x000fb9d8,"nrf_dfu_settings_init",0x000fba00,0x000fa400,"UNCONDITIONAL_CALL",0x000fa400,"FUN_000fa400"
0x000fb9d8,"nrf_dfu_settings_init",0x000fba24,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb9d8,"nrf_dfu_settings_init",0x000fba34,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb9d8,"nrf_dfu_settings_init",0x000fba4e,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb9d8,"nrf_dfu_settings_init",0x000fba60,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb9d8,"nrf_dfu_settings_init",0x000fba6e,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fb9d8,"nrf_dfu_settings_init",0x000fba90,0x000f846a,"UNCONDITIONAL_CALL",0x000f846a,"FUN_000f846a"
0x000fbaac,"FUN_000fbaac",0x000fbab2,0x000fd410,"UNCONDITIONAL_CALL",0x000fd410,"FUN_000fd410"
0x000fbaac,"FUN_000fbaac",0x000fbabc,0x000fa400,"UNCONDITIONAL_CALL",0x000fa400,"FUN_000fa400"
0x000fbaac,"FUN_000fbaac",0x000fbad2,0x000fd41a,"UNCONDITIONAL_CALL",0x000fd41a,"FUN_000fd41a"
0x000fbae0,"FUN_000fbae0",0x000fbae6,0x000fbaac,"UNCONDITIONAL_CALL",0x000fbaac,"FUN_000fbaac"
0x000fbae0,"FUN_000fbae0",0x000fbaf2,0x000fd3fc,"UNCONDITIONAL_CALL",0x000fd3fc,"FUN_000fd3fc"
0x000fbb08,"FUN_000fbb08",0x000fbb24,0x000fa118,"COMPUTED_CALL",0x000fa118,"FUN_000fa118"
0x000fbb3c,"FUN_000fbb3c",0x000fbb56,0x000fa178,"COMPUTED_CALL",0x000fa178,"FUN_000fa178"
0x000fbb70,"FUN_000fbb70",0x000fbb72,0x000fcf20,"UNCONDITIONAL_CALL",0x000fcf20,"nrf_dfu_validation_postvalidate_impl"
0x000fbb76,"nrf_dfu_validation_boot_validate",0x000fbb98,0x000fa65c,"UNCONDITIONAL_CALL",0x000fa65c,"FUN_000fa65c"
0x000fbb76,"nrf_dfu_validation_boot_validate",0x000fbbb8,0x000fbdb0,"UNCONDITIONAL_CALL",0x000fbdb0,"nrf_dfu_validation_signature_check"
0x000fbb76,"nrf_dfu_validation_boot_validate",0x000fbbdc,0x000f846a,"UNCONDITIONAL_CALL",0x000f846a,"FUN_000f846a"
0x000fbb76,"nrf_dfu_validation_boot_validate",0x000fbbe0,0x000fa6b8,"UNCONDITIONAL_CALL",0x000fa6b8,"FUN_000fa6b8"
0x000fbb76,"nrf_dfu_validation_boot_validate",0x000fbbec,0x000fb4a0,"UNCONDITIONAL_CALL",0x000fb4a0,"FUN_000fb4a0"
0x000fbb76,"nrf_dfu_validation_boot_validate",0x000fbc02,0x000fb320,"UNCONDITIONAL_CALL",0x000fb320,"FUN_000fb320"
0x000fbb76,"nrf_dfu_validation_boot_validate",0x000fbc0e,0x000f848e,"UNCONDITIONAL_CALL",0x000f848e,"FUN_000f848e"
0x000fbc28,"FUN_000fbc28",0x000fbc32,0x000fd504,"UNCONDITIONAL_CALL",0x000fd504,"FUN_000fd504"
0x000fbc4c,"FUN_000fbc4c",0x000fbc70,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fbc4c,"FUN_000fbc4c",0x000fbc82,0x000fa65c,"UNCONDITIONAL_CALL",0x000fa65c,"FUN_000fa65c"
0x000fbc94,"FUN_000fbc94",0x000fbcb2,0x000fb9b0,"UNCONDITIONAL_CALL",0x000fb9b0,"FUN_000fb9b0"
0x000fbcc8,"FUN_000fbcc8",0x000fbce4,0x000fb4f8,"UNCONDITIONAL_CALL",0x000fb4f8,"FUN_000fb4f8"
0x000fbcc8,"FUN_000fbcc8",0x000fbcee,0x000fd714,"UNCONDITIONAL_CALL",0x000fd714,"FUN_000fd714"
0x000fbcc8,"FUN_000fbcc8",0x000fbcf6,0x000fd504,"UNCONDITIONAL_CALL",0x000fd504,"FUN_000fd504"
0x000fbcc8,"FUN_000fbcc8",0x000fbcfc,0x000fbd68,"UNCONDITIONAL_CALL",0x000fbd68,"nrf_dfu_validation_prevalidate"
0x000fbcc8,"FUN_000fbcc8",0x000fbd10,0x000fd714,"UNCONDITIONAL_CALL",0x000fd714,"FUN_000fd714"
0x000fbcc8,"FUN_000fbcc8",0x000fbd32,0x000fb52c,"UNCONDITIONAL_CALL",0x000fb52c,"FUN_000fb52c"
0x000fbcc8,"FUN_000fbcc8",0x000fbd3a,0x000fb9b0,"UNCONDITIONAL_CALL",0x000fb9b0,"FUN_000fb9b0"
0x000fbcc8,"FUN_000fbcc8",0x000fbd40,0x000fb4f8,"UNCONDITIONAL_CALL",0x000fb4f8,"FUN_000fb4f8"
0x000fbd68,"nrf_dfu_validation_prevalidate",0x000fbd92,0x000fbdb0,"UNCONDITIONAL_CALL",0x000fbdb0,"nrf_dfu_validation_signature_check"
0x000fbd68,"nrf_dfu_validation_prevalidate",0x000fbda0,0x000fbe48,"UNCONDITIONAL_CALL",0x000fbe48,"nrf_dfu_ver_validation_check"
0x000fbdb0,"nrf_dfu_validation_signature_check",0x000fbdca,0x000f846a,"UNCONDITIONAL_CALL",0x000f846a,"FUN_000f846a"
0x000fbdb0,"nrf_dfu_validation_signature_check",0x000fbdd2,0x000f846a,"UNCONDITIONAL_CALL",0x000f846a,"FUN_000f846a"
0x000fbdb0,"nrf_dfu_validation_signature_check",0x000fbdd6,0x000fa6b8,"UNCONDITIONAL_CALL",0x000fa6b8,"FUN_000fa6b8"
0x000fbdb0,"nrf_dfu_validation_signature_check",0x000fbdfa,0x000fb320,"UNCONDITIONAL_CALL",0x000fb320,"FUN_000fb320"
0x000fbdb0,"nrf_dfu_validation_signature_check",0x000fbe10,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fbdb0,"nrf_dfu_validation_signature_check",0x000fbe1a,0x000fb442,"UNCONDITIONAL_CALL",0x000fb442,"FUN_000fb442"
0x000fbdb0,"nrf_dfu_validation_signature_check",0x000fbe32,0x000fb2cc,"UNCONDITIONAL_CALL",0x000fb2cc,"FUN_000fb2cc"
0x000fbe48,"nrf_dfu_ver_validation_check",0x000fbe8e,0x000fd338,"UNCONDITIONAL_CALL",0x000fd338,"FUN_000fd338"
0x000fbed4,"FUN_000fbed4",0x000fbee8,0x000f9c94,"UNCONDITIONAL_CALL",0x000f9c94,"FUN_000f9c94"
0x000fbf90,"FUN_000fbf90",0x000fc004,0x000faa66,"UNCONDITIONAL_CALL",0x000faa66,"FUN_000faa66"
0x000fbf90,"FUN_000fbf90",0x000fc008,0x000fd0f0,"UNCONDITIONAL_CALL",0x000fd0f0,"FUN_000fd0f0"
0x000fbf90,"FUN_000fbf90",0x000fc014,0x000fc33c,"UNCONDITIONAL_CALL",0x000fc33c,"FUN_000fc33c"
0x000fbf90,"FUN_000fbf90",0x000fc020,0x000fd104,"UNCONDITIONAL_CALL",0x000fd104,"FUN_000fd104"
0x000fc030,"FUN_000fc030",0x000fc042,0x000f9c88,"UNCONDITIONAL_CALL",0x000f9c88,"FUN_000f9c88"
0x000fc030,"FUN_000fc030",0x000fc048,0x000f9c88,"UNCONDITIONAL_CALL",0x000f9c88,"FUN_000f9c88"
0x000fc030,"FUN_000fc030",0x000fc052,0x000f9c94,"UNCONDITIONAL_CALL",0x000f9c94,"FUN_000f9c94"
0x000fc134,"FUN_000fc134",0x000fc13c,0x000fc120,"UNCONDITIONAL_CALL",0x000fc120,"FUN_000fc120"
0x000fc1e4,"FUN_000fc1e4",0x000fc210,0x000f9dc4,"UNCONDITIONAL_CALL",0x000f9dc4,"FUN_000f9dc4"
0x000fc1e4,"FUN_000fc1e4",0x000fc21a,0x000fc394,"UNCONDITIONAL_CALL",0x000fc394,"FUN_000fc394"
0x000fc1e4,"FUN_000fc1e4",0x000fc22a,0x000fc3c2,"UNCONDITIONAL_CALL",0x000fc3c2,"FUN_000fc3c2"
0x000fc244,"FUN_000fc244",0x000fc250,0x000fd3a0,"UNCONDITIONAL_CALL",0x000fd3a0,"FUN_000fd3a0"
0x000fc244,"FUN_000fc244",0x000fc25a,0x000fd3d0,"UNCONDITIONAL_CALL",0x000fd3d0,"FUN_000fd3d0"
0x000fc244,"FUN_000fc244",0x000fc266,0x000f9ed4,"UNCONDITIONAL_CALL",0x000f9ed4,"FUN_000f9ed4"
0x000fc244,"FUN_000fc244",0x000fc274,0x000f9f1c,"UNCONDITIONAL_CALL",0x000f9f1c,"FUN_000f9f1c"
0x000fc244,"FUN_000fc244",0x000fc288,0x000fd46c,"UNCONDITIONAL_CALL",0x000fd46c,"FUN_000fd46c"
0x000fc244,"FUN_000fc244",0x000fc28e,0x000fd3d0,"UNCONDITIONAL_CALL",0x000fd3d0,"FUN_000fd3d0"
0x000fc298,"FUN_000fc298",0x000fc2aa,0x000fd3a0,"UNCONDITIONAL_CALL",0x000fd3a0,"FUN_000fd3a0"
0x000fc298,"FUN_000fc298",0x000fc2b4,0x000fd3d0,"UNCONDITIONAL_CALL",0x000fd3d0,"FUN_000fd3d0"
0x000fc298,"FUN_000fc298",0x000fc2c6,0x000f9ed4,"UNCONDITIONAL_CALL",0x000f9ed4,"FUN_000f9ed4"
0x000fc298,"FUN_000fc298",0x000fc2dc,0x000f9f1c,"UNCONDITIONAL_CALL",0x000f9f1c,"FUN_000f9f1c"
0x000fc298,"FUN_000fc298",0x000fc2f2,0x000fd4ac,"UNCONDITIONAL_CALL",0x000fd4ac,"FUN_000fd4ac"
0x000fc298,"FUN_000fc298",0x000fc2f8,0x000fd3d0,"UNCONDITIONAL_CALL",0x000fd3d0,"FUN_000fd3d0"
0x000fc30c,"FUN_000fc30c",0x000fc312,0x000fc394,"UNCONDITIONAL_CALL",0x000fc394,"FUN_000fc394"
0x000fc30c,"FUN_000fc30c",0x000fc320,0x000fc3c2,"UNCONDITIONAL_CALL",0x000fc3c2,"FUN_000fc3c2"
0x000fc33c,"FUN_000fc33c",0x000fc346,0x000fc244,"UNCONDITIONAL_CALL",0x000fc244,"FUN_000fc244"
0x000fc33c,"FUN_000fc33c",0x000fc34e,0x000fc298,"UNCONDITIONAL_CALL",0x000fc298,"FUN_000fc298"
0x000fc3e4,"hardfault_c_handler",0x000fc426,0x000fb868,"COMPUTED_CALL",0x000fb868,"FUN_000fb868"
0x000fc468,"FUN_000fc468",0x000fc476,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fc468,"FUN_000fc468",0x000fc4b6,0x000fbb08,"UNCONDITIONAL_CALL",0x000fbb08,"FUN_000fbb08"
0x000fc468,"FUN_000fc468",0x000fc4c6,0x000fb7c0,"UNCONDITIONAL_CALL",0x000fb7c0,"FUN_000fb7c0"
0x000fc4dc,"nrf_dfu_data_object_create",0x000fc4e4,0x000fbd5c,"UNCONDITIONAL_CALL",0x000fbd5c,"FUN_000fbd5c"
0x000fc4dc,"nrf_dfu_data_object_create",0x000fc53a,0x000fb6cc,"UNCONDITIONAL_CALL",0x000fb6cc,"FUN_000fb6cc"
0x000fc550,"FUN_000fc550",0x000fc558,0x000fbf08,"UNCONDITIONAL_CALL",0x000fbf08,"FUN_000fbf08"
0x000fc550,"FUN_000fc550",0x000fc564,0x000f9dc8,"UNCONDITIONAL_CALL",0x000f9dc8,"FUN_000f9dc8"
0x000fc550,"FUN_000fc550",0x000fc572,0x000f841a,"UNCONDITIONAL_CALL",0x000f841a,"FUN_000f841a"
0x000fc550,"FUN_000fc550",0x000fc584,0x000fbb70,"UNCONDITIONAL_CALL",0x000fbb70,"FUN_000fbb70"
0x000fc550,"FUN_000fc550",0x000fc58c,0x000faaba,"UNCONDITIONAL_CALL",0x000faaba,"FUN_000faaba"
0x000fc550,"FUN_000fc550",0x000fc59e,0x000fbae0,"UNCONDITIONAL_CALL",0x000fbae0,"FUN_000fbae0"
0x000fc5c8,"nrf_dfu_data_object_write",0x000fc5d0,0x000fbd5c,"UNCONDITIONAL_CALL",0x000fbd5c,"FUN_000fbd5c"
0x000fc5c8,"nrf_dfu_data_object_write",0x000fc602,0x000fa65c,"UNCONDITIONAL_CALL",0x000fa65c,"FUN_000fa65c"
0x000fc5c8,"nrf_dfu_data_object_write",0x000fc610,0x000fb6f8,"UNCONDITIONAL_CALL",0x000fb6f8,"FUN_000fb6f8"
0x000fc690,"FUN_000fc690",0x000fc6e2,0x000fa3e8,"UNCONDITIONAL_CALL",0x000fa3e8,"FUN_000fa3e8"
0x000fc7a4,"FUN_000fc7a4",0x000fc7b2,0x000fcdf0,"UNCONDITIONAL_CALL",0x000fcdf0,"FUN_000fcdf0"
0x000fc7a4,"FUN_000fc7a4",0x000fc7d0,0x000fc990,"UNCONDITIONAL_CALL",0x000fc990,"FUN_000fc990"
0x000fc7a4,"FUN_000fc7a4",0x000fc7de,0x000fc8ec,"UNCONDITIONAL_CALL",0x000fc8ec,"FUN_000fc8ec"
0x000fc7e4,"FUN_000fc7e4",0x000fc7ec,0x000fcb1a,"UNCONDITIONAL_CALL",0x000fcb1a,"FUN_000fcb1a"
0x000fc83c,"FUN_000fc83c",0x000fc844,0x000fcb96,"UNCONDITIONAL_CALL",0x000fcb96,"FUN_000fcb96"
