address	old_name	new_name	module	confidence	evidence
0x004ea4e0	ble_callee_a4e0	am_hal_reset_control	hal.reset	HIGH	# param 0: writes 0xD4 to AIRCR register (system reset); param 1: writes 0x1B (POI reset); both infinite loop — system reset
0x005149e2	ble_callee_49e2	am_hal_ipc_fifo_write_begin	hal.ipc	MEDIUM	# validates magic, checks read/write pointers, allocates FIFO slot — IPC FIFO write begin (EM9305 HCI transport)
0x00514a96	ble_neighbor_00514a96	am_hal_ipc_fifo_write_abort	hal.ipc	MEDIUM	# validates magic, restores write pointer, decrements counter — IPC FIFO write abort
0x00514ac8	ble_neighbor_00514ac8	am_hal_ipc_fifo_write_commit	hal.ipc	MEDIUM	# validates magic, commits write with DMB barrier, signals doorbell register — IPC FIFO write commit
0x00514b2e	ble_neighbor_00514b2e	am_hal_ipc_fifo_status	hal.ipc	MEDIUM	# validates magic, returns FIFO status: capacity/head/tail/doorbell flags — IPC FIFO status query
0x00514cea	ble_callee_4cea	am_hal_ipc_fifo_write_commit_ext	hal.ipc	MEDIUM	# extended commit: writes 4 words (command + pointer + flags), DMB, signals doorbell — IPC FIFO extended commit
0x00514e5c	module_callee_005156D0_4e5c	lctrPhyGetChannelIdx	ble.phy	MEDIUM	# returns byte from lookup table indexed by param — PHY channel index getter
0x00514e66	module_callee_005156D0_4e66	lctrPhyGetSymbolRate	ble.phy	MEDIUM	# returns byte from lookup table indexed by param — PHY symbol rate getter
0x00514e70	module_callee_005156D0_4e70	lctrPhyGetPayloadBits	ble.phy	MEDIUM	# returns byte from table (validated <5) or 6 default — PHY payload bits getter
0x00514e86	module_callee_005156D0_4e86	lctrPhyGetPreambleLen	ble.phy	MEDIUM	# returns byte from lookup table indexed by param — PHY preamble length getter
0x00514efc	module_callee_0053A90C_4efc	lctrPhyCalcSubeventParams	ble.phy	MEDIUM	# float math: calculates subevent step/count from interval ratios, validates ranges — PHY subevent parameter calc
0x005153f4	ble_callee_53f4	am_hal_ble_initialize	drv.em9305	MEDIUM	# validates module==0, sets magic | 0x1000000, stores base, calls am_hal_ble_power_down — BLE HAL module init
0x00515458	ble_callee_5458	am_hal_ble_power_control	drv.em9305	MEDIUM	# validates handle magic, checks sleep state, calls am_hal_ble_power_up or power_down — BLE power state control
0x005154a8	ble_callee_54a8	am_hal_ble_enable	drv.em9305	MEDIUM	# validates handle, checks 4 register bits, sets 0x20000000 enable bit — BLE module enable
0x00515524	ble_neighbor_00515524	am_hal_ble_disable	drv.em9305	MEDIUM	# validates handle, clears 0x20000000 bit — BLE module disable
0x0051566a	ble_callee_566a	am_hal_ble_blocking_xfer	drv.em9305	MEDIUM	# validates handle, checks BLEIF bit29, calculates timeout from register, calls delay_us_status_check — blocking BLE transfer
0x00515a40	ble_callee_5a40	masterLegStartConnection	master.leg	MEDIUM	# checks conn ready, sets data length params, sends DM connection open event — master leg connection start
0x00519ee8	ble_callee_9ee8	am_hal_ble_patch_reset	drv.em9305	MEDIUM	# calls vtable dispatch, writes 0xC3 to patch register, clears state — EM9305 firmware patch reset
0x00527f22	ble_callee_7f22	am_hal_iom_deinitialize	hal.iom	MEDIUM	# validates handle magic, disables if enabled, clears magic — IOM peripheral deinit
0x0052a09a	ble_callee_a09a	SmpDbGetRecordWrapper	ble.smpdb	MEDIUM	# wraps SmpDbGetRecord(param) — SMP DB record getter wrapper
0x0052a0a4	ble_neighbor_0052a0a4	attcDiscSvcProcRspValidate	ble.att	MEDIUM	# validates service discovery ranges: checks start<=end, within bounds, sequential — ATT service discovery validation
0x0052a148	ble_neighbor_0052a148	attcDiscCharProcRspUpdate	ble.att	MEDIUM	# updates characteristic discovery state: advances handle range or marks complete — ATT char discovery state update
0x0052a172	ble_callee_a172	AttcWriteCmd	ble.att	HIGH	# AttsTimerStop(param5+0xF) + builds ATT Write Command PDU (opcode=6) + ble_att_handler — ATT Write Command
0x0052a3bc	ble_callee_a3bc	smpScAllocBufs	ble.smp	MEDIUM	# allocates 5 WSF buffers (0x60, 0x40, 0x20, 0x40, 0x20) at SMP SC context+0x48 — SMP SC buffer allocation
0x0052a570	ble_callee_a570	smpScCcbInit	ble.smp	MEDIUM	# initializes 3 SMP SC connection blocks (stride=0x4C), sets handler tables, marks ready — SMP SC CCB init
0x0052b0e2	ble_callee_b0e2	DmConnMasterLegSendEvent	ble.dm	MEDIUM	# WsfMsgAlloc(0xE) + fills DM event type=0x10 with phy/conn params + WsfMsgSend — DM master leg event send
0x0052b152	ble_callee_b152	DmConnMasterLegSendReset	ble.dm	MEDIUM	# WsfMsgAlloc(4) + type=0x11 + WsfMsgSend — DM master leg reset event
0x0052b16e	ble_callee_b16e	dmConnMasterLegSetDataLen	ble.dm	MEDIUM	# WsfCsEnter + sets 2 shorts at DM CB[connIdx*2+0x10/0x14] + WsfCsExit — master leg data length set
0x0052b19c	ble_callee_b19c	dmConnMasterLegSetDataLenAll	ble.dm	MEDIUM	# iterates phy bits, calls dmConnMasterLegSetDataLen per active connection — set data len for all master connections
0x0053bb9a	ble_callee_bb9a	am_hal_uart_fifo_write	hal.uart	MEDIUM	# writes bytes to UART data register while TX FIFO not full (checking bit5 of status) — UART FIFO write
0x0053bc1c	ble_callee_bc1c	am_hal_uart_blocking_write	hal.uart	MEDIUM	# WsfCsEnter + loops ring_buffer_read(1) then uart_fifo_write(1) until done + WsfCsExit — blocking UART write
0x0054bade	module_callee_005156D0_bade	lctrPhySelectTxRxPhy	ble.phy	MEDIUM	# maps (param1, param2) to PHY index (8-13) via 2D table, calls ble_phy_register_config(idx, 0x11) — PHY TX/RX selection
0x0056e94a	ble_propagated_0056e94a	am_hal_ble_trim_apply	drv.em9305	MEDIUM	# saves/restores BLE power state, selects trim source per-field, writes 6 register banks — BLE crystal trim apply
0x0056ecf4	ble_neighbor_0056ecf4	lctrSlvPhyCheckScheduleConflict	ble.ll	MEDIUM	# checks 16 adv channels for scheduling conflicts based on type/frequency ranges — LL slave PHY schedule conflict check
0x0056f3d4	ble_neighbor_0056f3d4	lctrSlvConnCheckState	ble.ll	MEDIUM	# checks connection state machine: 0x21/0x22/0x23 states with sub-state evaluation — LL slave connection state check
0x0056f710	ble_callee_f710	lctrSlvPhyUpdateCheckConflict	ble.ll	MEDIUM	# checks PHY update conflicts: validates params + scans 16 channels for conflicts — LL slave PHY update conflict check
0x0056f834	ble_callee_f834	lctrSlvConnStateTransition	ble.ll	MEDIUM	# on state=1/param=2: clears register flags — LL slave connection state transition handler
0x0057097c	ble_callee_097c	lctrPhyRssiToLevel	ble.ll	MEDIUM	# maps RSSI float to 5 levels (0-4) via threshold ranges (-20, 0, threshold1, threshold2) — RSSI to signal level
0x00572bfc	ble_callee_2bfc	lctrSlvConnUpdateCheckConflict	ble.ll	MEDIUM	# identical pattern to 0x0056f710: checks connection update conflicts via 16-channel scan — LL slave conn update conflict
0x00572faa	ble_callee_2faa	lctrPhyPduSwap	ble.ll	MEDIUM	# iterates PDU range, calls ble_att_pdu_build per step, dispatches via handler table — LL PHY PDU reorder/swap
0x0057302c	ble_callee_302c	lctrPhyPduMove	ble.ll	MEDIUM	# moves PDUs: if same group swaps; if different groups: adjusts alignment then swaps — LL PHY PDU move operation
0x005746d8	ble_callee_46d8	attsWriteHandler	ble.att	HIGH	# resolves ATT handle via AttsGetAttr, checks permissions (write/auth/cback), copies data or dispatches callback — ATT write request handler
0x005d6c40	module_callee_005D6BDC	ft_list_remove_if_up	lib.freetype	MEDIUM	# calls ft_list_up(param2), returns 0 if moved (was already up) — FreeType linked list conditional remove
0x004e3214	ble_callee_3214	dmConnMasterLegWhiteListInit	ble.dm	MEDIUM	# zeros 10 entries (stride=0xF) at global base, sets +6=0xFF each, clears count +0x96 and +0x9C — DM white list init
0x004e323c	ble_callee_323c	dmConnMasterLegWhiteListAdd	ble.dm	MEDIUM	# finds or adds entry in 10-slot white list by addr type + addr match (stride=0xF) — DM white list add
0x004e32f0	ble_callee_32f0	dmConnMasterLegWhiteListFind	ble.dm	MEDIUM	# searches 10-slot white list by addr type + addr match, returns index — DM white list find
0x004e3342	ble_callee_3342	dmConnMasterLegWhiteListReset	ble.dm	MEDIUM	# if not slave (param+3 == 0): calls dmConnMasterLegWhiteListInit — conditional white list reset
0x004e3528	ble_callee_3528	dmConnMasterLegWhiteListAddWrapper	ble.dm	MEDIUM	# thin wrapper calling dmConnMasterLegWhiteListAdd — white list add entry point
0x004e3530	ble_callee_3530	appSlaveEvtHubPageHandler	app	MEDIUM	# calls APP_evenhub_page_handler(*param1) — EvenHub page handler on slave event
0x004e2428	ble_callee_2428	attcDiscConnInit	ble.att	MEDIUM	# zeros 3 discovery connection blocks (stride=0x10), clears state fields — ATT client discovery connection init
