address,name,namespace,type,source,primary,dynamic,external_entry
0x0003ca02,"LAB_0003ca02","Global","Label","DEFAULT",true,true,false
0x0003ca28,"LAB_0003ca28","Global","Label","DEFAULT",true,true,false
0x0003ca5e,"LAB_0003ca5e","Global","Label","DEFAULT",true,true,false
0x0003ca78,"LAB_0003ca78","Global","Label","DEFAULT",true,true,false
0x0003ca7e,"LAB_0003ca7e","Global","Label","DEFAULT",true,true,false
0x0003ca8e,"LAB_0003ca8e","Global","Label","DEFAULT",true,true,false
0x0003ca98,"LAB_0003ca98","Global","Label","DEFAULT",true,true,false
0x0003caa8,"LAB_0003caa8","Global","Label","DEFAULT",true,true,false
0x0003caae,"LAB_0003caae","Global","Label","DEFAULT",true,true,false
0x0003cab8,"LAB_0003cab8","Global","Label","DEFAULT",true,true,false
0x0003caec,"LAB_0003caec","Global","Label","DEFAULT",true,true,false
0x0003cb00,"LAB_0003cb00","Global","Label","DEFAULT",true,true,false
0x0003cb04,"s_[RING]activity_sync_skip_future_f_0003cb04","Global","Label","DEFAULT",true,true,false
0x0003cb3c,"DAT_0003cb3c","Global","Label","DEFAULT",true,true,false
0x0003cb40,"DAT_0003cb40","Global","Label","DEFAULT",true,true,false
0x0003cb44,"s_activity_sync_skip_future_flash_r_0003cb44","Global","Label","DEFAULT",true,true,false
0x0003cb78,"DAT_0003cb78","Global","Label","DEFAULT",true,true,false
0x0003cb7c,"DAT_0003cb7c","Global","Label","DEFAULT",true,true,false
0x0003cb80,"FUN_0003cb80","Global","Function","DEFAULT",true,false,false
0x0003cba4,"LAB_0003cba4","Global","Label","DEFAULT",true,true,false
0x0003cbba,"LAB_0003cbba","Global","Label","DEFAULT",true,true,false
0x0003cbc6,"LAB_0003cbc6","Global","Label","DEFAULT",true,true,false
0x0003cbd6,"LAB_0003cbd6","Global","Label","DEFAULT",true,true,false
0x0003cbea,"LAB_0003cbea","Global","Label","DEFAULT",true,true,false
0x0003cc10,"LAB_0003cc10","Global","Label","DEFAULT",true,true,false
0x0003cc28,"LAB_0003cc28","Global","Label","DEFAULT",true,true,false
0x0003cc2e,"LAB_0003cc2e","Global","Label","DEFAULT",true,true,false
0x0003cc40,"LAB_0003cc40","Global","Label","DEFAULT",true,true,false
0x0003cc48,"LAB_0003cc48","Global","Label","DEFAULT",true,true,false
0x0003cc84,"LAB_0003cc84","Global","Label","DEFAULT",true,true,false
0x0003cc86,"LAB_0003cc86","Global","Label","DEFAULT",true,true,false
0x0003cc9c,"LAB_0003cc9c","Global","Label","DEFAULT",true,true,false
0x0003ccaa,"LAB_0003ccaa","Global","Label","DEFAULT",true,true,false
0x0003ccb8,"LAB_0003ccb8","Global","Label","DEFAULT",true,true,false
0x0003ccc2,"LAB_0003ccc2","Global","Label","DEFAULT",true,true,false
0x0003ccc4,"LAB_0003ccc4","Global","Label","DEFAULT",true,true,false
0x0003ccc6,"LAB_0003ccc6","Global","Label","DEFAULT",true,true,false
0x0003ccca,"LAB_0003ccca","Global","Label","DEFAULT",true,true,false
0x0003ccd0,"DAT_0003ccd0","Global","Label","DEFAULT",true,true,false
0x0003ccd4,"DAT_0003ccd4","Global","Label","DEFAULT",true,true,false
0x0003ccd8,"DAT_0003ccd8","Global","Label","DEFAULT",true,true,false
0x0003ccdc,"PTR_s_[RING]activity_sync_offline_skip_0003ccdc","Global","Label","DEFAULT",true,true,false
0x0003cce0,"PTR_DAT_0003cce0","Global","Label","DEFAULT",true,true,false
0x0003cce4,"PTR_DAT_0003cce4","Global","Label","DEFAULT",true,true,false
0x0003cce8,"s_activity_sync_offline_skip_futur_0003cce8","Global","Label","DEFAULT",true,true,false
0x0003cd24,"FUN_0003cd24","Global","Function","DEFAULT",true,false,false
0x0003cd25,"FUN_0003cd24+1","Global","Label","DEFAULT",true,true,false
0x0003cd60,"LAB_0003cd60","Global","Label","DEFAULT",true,true,false
0x0003cd76,"LAB_0003cd76","Global","Label","DEFAULT",true,true,false
0x0003cd7c,"DAT_0003cd7c","Global","Label","DEFAULT",true,true,false
0x0003cd80,"FUN_0003cd80","Global","Function","DEFAULT",true,false,false
0x0003cd81,"FUN_0003cd80+1","Global","Label","DEFAULT",true,true,false
0x0003cdd0,"LAB_0003cdd0","Global","Label","DEFAULT",true,true,false
0x0003cdea,"LAB_0003cdea","Global","Label","DEFAULT",true,true,false
0x0003cdfe,"LAB_0003cdfe","Global","Label","DEFAULT",true,true,false
0x0003ce02,"LAB_0003ce02","Global","Label","DEFAULT",true,true,false
0x0003ce04,"LAB_0003ce04","Global","Label","DEFAULT",true,true,false
0x0003ce06,"LAB_0003ce06","Global","Label","DEFAULT",true,true,false
0x0003ce0c,"LAB_0003ce0c","Global","Label","DEFAULT",true,true,false
0x0003ce14,"DAT_0003ce14","Global","Label","DEFAULT",true,true,false
0x0003ce18,"DAT_0003ce18","Global","Label","DEFAULT",true,true,false
0x0003ce1d,"LAB_0003ce1c+1","Global","Label","DEFAULT",true,true,false
0x0003ce2c,"LAB_0003ce2c","Global","Label","DEFAULT",true,true,false
0x0003ce3e,"LAB_0003ce3e","Global","Label","DEFAULT",true,true,false
0x0003ce40,"DAT_0003ce40","Global","Label","DEFAULT",true,true,false
0x0003ce44,"FUN_0003ce44","Global","Function","DEFAULT",true,false,false
0x0003ce45,"FUN_0003ce44+1","Global","Label","DEFAULT",true,true,false
0x0003ce62,"LAB_0003ce62","Global","Label","DEFAULT",true,true,false
0x0003ce70,"LAB_0003ce70","Global","Label","DEFAULT",true,true,false
0x0003ce8e,"LAB_0003ce8e","Global","Label","DEFAULT",true,true,false
0x0003cea0,"LAB_0003cea0","Global","Label","DEFAULT",true,true,false
0x0003cea4,"DAT_0003cea4","Global","Label","DEFAULT",true,true,false
0x0003cea8,"s_[RING]algo_wear_vivo:_%d_0003cea7+1","Global","Label","DEFAULT",true,true,false
0x0003cec4,"DAT_0003cec4","Global","Label","DEFAULT",true,true,false
0x0003cec8,"DAT_0003cec8","Global","Label","DEFAULT",true,true,false
0x0003cecc,"s_algo_wear_vivo:_%d_0003cecc","Global","Label","DEFAULT",true,true,false
0x0003cee0,"DAT_0003cee0","Global","Label","DEFAULT",true,true,false
0x0003cee4,"s_wear_0003cee3+1","Global","Label","DEFAULT",true,true,false
0x0003ceec,"FUN_0003ceec","Global","Function","DEFAULT",true,false,false
0x0003cef4,"LAB_0003cef4","Global","Label","DEFAULT",true,true,false
0x0003cf44,"LAB_0003cf44","Global","Label","DEFAULT",true,true,false
0x0003cf98,"LAB_0003cf98","Global","Label","DEFAULT",true,true,false
0x0003d01c,"LAB_0003d01c","Global","Label","DEFAULT",true,true,false
0x0003d06c,"FUN_0003d06c","Global","Function","DEFAULT",true,false,false
0x0003d080,"LAB_0003d080","Global","Label","DEFAULT",true,true,false
0x0003d092,"LAB_0003d092","Global","Label","DEFAULT",true,true,false
0x0003d098,"LAB_0003d098","Global","Label","DEFAULT",true,true,false
0x0003d0a2,"LAB_0003d0a2","Global","Label","DEFAULT",true,true,false
0x0003d0a8,"LAB_0003d0a8","Global","Label","DEFAULT",true,true,false
0x0003d0ac,"LAB_0003d0ac","Global","Label","DEFAULT",true,true,false
0x0003d0b4,"DAT_0003d0b4","Global","Label","DEFAULT",true,true,false
0x0003d0b8,"DAT_0003d0b8","Global","Label","DEFAULT",true,true,false
0x0003d0c0,"FUN_0003d0c0","Global","Function","DEFAULT",true,false,false
0x0003d0d2,"LAB_0003d0d2","Global","Label","DEFAULT",true,true,false
0x0003d0e8,"LAB_0003d0e8","Global","Label","DEFAULT",true,true,false
0x0003d0ec,"DAT_0003d0ec","Global","Label","DEFAULT",true,true,false
0x0003d0f0,"DAT_0003d0f0","Global","Label","DEFAULT",true,true,false
0x0003d0f4,"DAT_0003d0f4","Global","Label","DEFAULT",true,true,false
0x0003d0f9,"DAT_0003d0f9","Global","Label","DEFAULT",true,true,false
0x0003d0fc,"LAB_0003d0fc","Global","Label","DEFAULT",true,true,false
0x0003d116,"LAB_0003d116","Global","Label","DEFAULT",true,true,false
0x0003d122,"LAB_0003d122","Global","Label","DEFAULT",true,true,false
0x0003d134,"DAT_0003d134","Global","Label","DEFAULT",true,true,false
0x0003d138,"DAT_0003d138","Global","Label","DEFAULT",true,true,false
0x0003d13c,"s_wearled_0003d13c","Global","Label","DEFAULT",true,true,false
0x0003d144,"s_raw_hr_0003d144","Global","Label","DEFAULT",true,true,false
0x0003d14c,"DAT_0003d14c","Global","Label","DEFAULT",true,true,false
0x0003d151,"LAB_0003d150+1","Global","Label","DEFAULT",true,true,false
0x0003d16a,"LAB_0003d16a","Global","Label","DEFAULT",true,true,false
0x0003d172,"LAB_0003d172","Global","Label","DEFAULT",true,true,false
0x0003d198,"LAB_0003d198","Global","Label","DEFAULT",true,true,false
0x0003d19c,"DAT_0003d19c","Global","Label","DEFAULT",true,true,false
0x0003d1a0,"DAT_0003d1a0","Global","Label","DEFAULT",true,true,false
0x0003d1a4,"DAT_0003d1a4","Global","Label","DEFAULT",true,true,false
0x0003d1a8,"DAT_0003d1a8","Global","Label","DEFAULT",true,true,false
0x0003d1b0,"DAT_0003d1b0","Global","Label","DEFAULT",true,true,false
0x0003d1b4,"DAT_0003d1b4","Global","Label","DEFAULT",true,true,false
0x0003d1b9,"LAB_0003d1b8+1","Global","Label","DEFAULT",true,true,false
0x0003d1ca,"LAB_0003d1ca","Global","Label","DEFAULT",true,true,false
0x0003d1dc,"LAB_0003d1dc","Global","Label","DEFAULT",true,true,false
0x0003d1ea,"LAB_0003d1ea","Global","Label","DEFAULT",true,true,false
0x0003d20c,"LAB_0003d20c","Global","Label","DEFAULT",true,true,false
0x0003d210,"DAT_0003d210","Global","Label","DEFAULT",true,true,false
0x0003d214,"s_[RING]algo_wear_sleep_status_cha_0003d213+1","Global","Label","DEFAULT",true,true,false
0x0003d23c,"DAT_0003d23c","Global","Label","DEFAULT",true,true,false
0x0003d240,"DAT_0003d240","Global","Label","DEFAULT",true,true,false
0x0003d244,"s_algo_wear_sleep_status_change:_%_0003d244","Global","Label","DEFAULT",true,true,false
0x0003d268,"FUN_0003d268","Global","Function","DEFAULT",true,false,false
0x0003d2b4,"LAB_0003d2b4","Global","Label","DEFAULT",true,true,false
0x0003d2c0,"LAB_0003d2c0","Global","Label","DEFAULT",true,true,false
0x0003d2d0,"LAB_0003d2d0","Global","Label","DEFAULT",true,true,false
0x0003d2f6,"LAB_0003d2f6","Global","Label","DEFAULT",true,true,false
0x0003d30a,"LAB_0003d30a","Global","Label","DEFAULT",true,true,false
0x0003d320,"LAB_0003d320","Global","Label","DEFAULT",true,true,false
0x0003d328,"LAB_0003d328","Global","Label","DEFAULT",true,true,false
0x0003d356,"LAB_0003d356","Global","Label","DEFAULT",true,true,false
0x0003d36a,"LAB_0003d36a","Global","Label","DEFAULT",true,true,false
0x0003d376,"LAB_0003d376","Global","Label","DEFAULT",true,true,false
0x0003d38a,"LAB_0003d38a","Global","Label","DEFAULT",true,true,false
0x0003d390,"DAT_0003d390","Global","Label","DEFAULT",true,true,false
0x0003d394,"DAT_0003d394","Global","Label","DEFAULT",true,true,false
0x0003d398,"DAT_0003d398","Global","Label","DEFAULT",true,true,false
0x0003d39c,"DAT_0003d39c","Global","Label","DEFAULT",true,true,false
0x0003d3a0,"DAT_0003d3a0","Global","Label","DEFAULT",true,true,false
0x0003d3a4,"s_[RING]algo_wear_ir-data-range_%d_0003d3a4","Global","Label","DEFAULT",true,true,false
0x0003d3c8,"s_algo_wear_ir-data-range_%d_0003d3c8","Global","Label","DEFAULT",true,true,false
0x0003d3e4,"DAT_0003d3e4","Global","Label","DEFAULT",true,true,false
0x0003d3e8,"s_[RING]algo_wear_ir-sus-on:_%d_0003d3e8","Global","Label","DEFAULT",true,true,false
0x0003d408,"s_algo_wear_ir-sus-on:_%d_0003d408","Global","Label","DEFAULT",true,true,false
0x0003d420,"DAT_0003d420","Global","Label","DEFAULT",true,true,false
0x0003d424,"s_[RING]algo_wear_active-sus-on_0003d423+1","Global","Label","DEFAULT",true,true,false
0x0003d444,"s_algo_wear_active-sus-on_0003d444","Global","Label","DEFAULT",true,true,false
0x0003d45c,"FUN_0003d45c","Global","Function","DEFAULT",true,false,false
0x0003d4a4,"LAB_0003d4a4","Global","Label","DEFAULT",true,true,false
0x0003d4c6,"LAB_0003d4c6","Global","Label","DEFAULT",true,true,false
0x0003d4cc,"LAB_0003d4cc","Global","Label","DEFAULT",true,true,false
0x0003d4d4,"LAB_0003d4d4","Global","Label","DEFAULT",true,true,false
0x0003d514,"LAB_0003d514","Global","Label","DEFAULT",true,true,false
0x0003d522,"LAB_0003d522","Global","Label","DEFAULT",true,true,false
0x0003d568,"LAB_0003d568","Global","Label","DEFAULT",true,true,false
0x0003d572,"LAB_0003d572","Global","Label","DEFAULT",true,true,false
0x0003d578,"LAB_0003d578","Global","Label","DEFAULT",true,true,false
0x0003d580,"LAB_0003d580","Global","Label","DEFAULT",true,true,false
0x0003d59a,"LAB_0003d59a","Global","Label","DEFAULT",true,true,false
0x0003d5b6,"LAB_0003d5b6","Global","Label","DEFAULT",true,true,false
0x0003d5ba,"LAB_0003d5ba","Global","Label","DEFAULT",true,true,false
0x0003d5be,"LAB_0003d5be","Global","Label","DEFAULT",true,true,false
0x0003d5e8,"LAB_0003d5e8","Global","Label","DEFAULT",true,true,false
0x0003d602,"LAB_0003d602","Global","Label","DEFAULT",true,true,false
0x0003d608,"LAB_0003d608","Global","Label","DEFAULT",true,true,false
0x0003d610,"LAB_0003d610","Global","Label","DEFAULT",true,true,false
0x0003d622,"LAB_0003d622","Global","Label","DEFAULT",true,true,false
0x0003d63c,"DAT_0003d63c","Global","Label","DEFAULT",true,true,false
0x0003d640,"DAT_0003d640","Global","Label","DEFAULT",true,true,false
0x0003d644,"DAT_0003d644","Global","Label","DEFAULT",true,true,false
0x0003d648,"DAT_0003d648","Global","Label","DEFAULT",true,true,false
0x0003d650,"DAT_0003d650","Global","Label","DEFAULT",true,true,false
0x0003d658,"DAT_0003d658","Global","Label","DEFAULT",true,true,false
0x0003d65c,"DAT_0003d65c","Global","Label","DEFAULT",true,true,false
0x0003d660,"DAT_0003d660","Global","Label","DEFAULT",true,true,false
0x0003d664,"DAT_0003d664","Global","Label","DEFAULT",true,true,false
0x0003d668,"DAT_0003d668","Global","Label","DEFAULT",true,true,false
0x0003d66c,"DAT_0003d66c","Global","Label","DEFAULT",true,true,false
0x0003d670,"s_[RING]algo_wear_ir-off:_%d,_slee_0003d670","Global","Label","DEFAULT",true,true,false
0x0003d6a0,"s_algo_wear_ir-off:_%d,_sleep_stat_0003d6a0","Global","Label","DEFAULT",true,true,false
0x0003d6c8,"s_[RING]algo_wear_table-off:_%d,_s_0003d6c8","Global","Label","DEFAULT",true,true,false
0x0003d6f8,"s_algo_wear_table-off:_%d,_sleep_s_0003d6f8","Global","Label","DEFAULT",true,true,false
0x0003d724,"FUN_0003d724","Global","Function","DEFAULT",true,false,false
0x0003d752,"LAB_0003d752","Global","Label","DEFAULT",true,true,false
0x0003d756,"LAB_0003d756","Global","Label","DEFAULT",true,true,false
0x0003d75c,"DAT_0003d75c","Global","Label","DEFAULT",true,true,false
0x0003d760,"DAT_0003d760","Global","Label","DEFAULT",true,true,false
0x0003d764,"FUN_0003d764","Global","Function","DEFAULT",true,false,false
0x0003d798,"LAB_0003d798","Global","Label","DEFAULT",true,true,false
0x0003d79c,"LAB_0003d79c","Global","Label","DEFAULT",true,true,false
0x0003d7a4,"DAT_0003d7a4","Global","Label","DEFAULT",true,true,false
0x0003d7a8,"DAT_0003d7a8","Global","Label","DEFAULT",true,true,false
0x0003d7ac,"FUN_0003d7ac","Global","Function","DEFAULT",true,false,false
0x0003d7c4,"DAT_0003d7c4","Global","Label","DEFAULT",true,true,false
0x0003d7c8,"DAT_0003d7c8","Global","Label","DEFAULT",true,true,false
0x0003d7cc,"FUN_0003d7cc","Global","Function","DEFAULT",true,false,false
0x0003d7f2,"LAB_0003d7f2","Global","Label","DEFAULT",true,true,false
0x0003d7f4,"DAT_0003d7f4","Global","Label","DEFAULT",true,true,false
0x0003d7f8,"DAT_0003d7f8","Global","Label","DEFAULT",true,true,false
0x0003d7fc,"FUN_0003d7fc","Global","Function","DEFAULT",true,false,false
0x0003d812,"LAB_0003d812","Global","Label","DEFAULT",true,true,false
0x0003d814,"DAT_0003d814","Global","Label","DEFAULT",true,true,false
0x0003d819,"LAB_0003d818+1","Global","Label","DEFAULT",true,true,false
0x0003d830,"DAT_0003d830","Global","Label","DEFAULT",true,true,false
0x0003d834,"FUN_0003d834","Global","Function","DEFAULT",true,false,false
0x0003d844,"LAB_0003d844","Global","Label","DEFAULT",true,true,false
0x0003d852,"LAB_0003d852","Global","Label","DEFAULT",true,true,false
0x0003d858,"LAB_0003d858","Global","Label","DEFAULT",true,true,false
0x0003d85e,"LAB_0003d85e","Global","Label","DEFAULT",true,true,false
0x0003d878,"LAB_0003d878","Global","Label","DEFAULT",true,true,false
0x0003d87e,"LAB_0003d87e","Global","Label","DEFAULT",true,true,false
0x0003d882,"LAB_0003d882","Global","Label","DEFAULT",true,true,false
0x0003d888,"DAT_0003d888","Global","Label","DEFAULT",true,true,false
0x0003d88c,"FUN_0003d88c","Global","Function","DEFAULT",true,false,false
0x0003d8b4,"LAB_0003d8b4","Global","Label","DEFAULT",true,true,false
0x0003d8c8,"LAB_0003d8c8","Global","Label","DEFAULT",true,true,false
0x0003d8ea,"LAB_0003d8ea","Global","Label","DEFAULT",true,true,false
0x0003d920,"LAB_0003d920","Global","Label","DEFAULT",true,true,false
0x0003d922,"LAB_0003d922","Global","Label","DEFAULT",true,true,false
0x0003d934,"LAB_0003d934","Global","Label","DEFAULT",true,true,false
0x0003d93c,"DAT_0003d93c","Global","Label","DEFAULT",true,true,false
0x0003d940,"s_[RING]battery_voltage_low_%d(335_0003d93f+1","Global","Label","DEFAULT",true,true,false
0x0003d978,"DAT_0003d978","Global","Label","DEFAULT",true,true,false
0x0003d97c,"DAT_0003d97c","Global","Label","DEFAULT",true,true,false
0x0003d980,"s_battery_voltage_low_%d(3350mv),_l_0003d980","Global","Label","DEFAULT",true,true,false
0x0003d9b4,"DAT_0003d9b4","Global","Label","DEFAULT",true,true,false
0x0003d9b8,"FUN_0003d9b8","Global","Function","DEFAULT",true,false,false
0x0003da04,"LAB_0003da04","Global","Label","DEFAULT",true,true,false
0x0003da20,"LAB_0003da20","Global","Label","DEFAULT",true,true,false
0x0003da40,"LAB_0003da40","Global","Label","DEFAULT",true,true,false
0x0003da56,"LAB_0003da56","Global","Label","DEFAULT",true,true,false
0x0003da68,"LAB_0003da68","Global","Label","DEFAULT",true,true,false
0x0003da7e,"LAB_0003da7e","Global","Label","DEFAULT",true,true,false
0x0003da8e,"LAB_0003da8e","Global","Label","DEFAULT",true,true,false
0x0003daa2,"LAB_0003daa2","Global","Label","DEFAULT",true,true,false
0x0003daba,"LAB_0003daba","Global","Label","DEFAULT",true,true,false
0x0003dabe,"LAB_0003dabe","Global","Label","DEFAULT",true,true,false
0x0003dac4,"DAT_0003dac4","Global","Label","DEFAULT",true,true,false
0x0003dac8,"DAT_0003dac8","Global","Label","DEFAULT",true,true,false
0x0003dacc,"DAT_0003dacc","Global","Label","DEFAULT",true,true,false
0x0003dad0,"s_[RING]battery:%d,_voltage:%d,_st_0003dacf+1","Global","Label","DEFAULT",true,true,false
0x0003db04,"s_battery:%d,_voltage:%d,_status:%_0003db04","Global","Label","DEFAULT",true,true,false
0x0003db30,"s_[RING]voltage_compensation:%d_0003db30","Global","Label","DEFAULT",true,true,false
0x0003db50,"s_voltage_compensation:%d_0003db50","Global","Label","DEFAULT",true,true,false
0x0003db68,"DAT_0003db68","Global","Label","DEFAULT",true,true,false
0x0003db6c,"DAT_0003db6c","Global","Label","DEFAULT",true,true,false
0x0003db70,"FUN_0003db70","Global","Function","DEFAULT",true,false,false
0x0003db84,"LAB_0003db84","Global","Label","DEFAULT",true,true,false
0x0003dbae,"LAB_0003dbae","Global","Label","DEFAULT",true,true,false
0x0003dbb0,"LAB_0003dbb0","Global","Label","DEFAULT",true,true,false
0x0003dbb4,"LAB_0003dbb4","Global","Label","DEFAULT",true,true,false
0x0003dbbe,"LAB_0003dbbe","Global","Label","DEFAULT",true,true,false
0x0003dc0a,"LAB_0003dc0a","Global","Label","DEFAULT",true,true,false
0x0003dc10,"LAB_0003dc10","Global","Label","DEFAULT",true,true,false
0x0003dc1a,"LAB_0003dc1a","Global","Label","DEFAULT",true,true,false
0x0003dc38,"LAB_0003dc38","Global","Label","DEFAULT",true,true,false
0x0003dc54,"LAB_0003dc54","Global","Label","DEFAULT",true,true,false
0x0003dc80,"DAT_0003dc80","Global","Label","DEFAULT",true,true,false
0x0003dc84,"DAT_0003dc84","Global","Label","DEFAULT",true,true,false
0x0003dc88,"s_[RING]battery_v2_stuck_recover:_p_0003dc87+1","Global","Label","DEFAULT",true,true,false
0x0003dcc8,"DAT_0003dcc8","Global","Label","DEFAULT",true,true,false
0x0003dccc,"DAT_0003dccc","Global","Label","DEFAULT",true,true,false
0x0003dcd0,"s_battery_v2_stuck_recover:_pct=%u_0003dcd0","Global","Label","DEFAULT",true,true,false
0x0003dd0c,"FUN_0003dd0c","Global","Function","DEFAULT",true,false,false
0x0003dd3c,"LAB_0003dd3c","Global","Label","DEFAULT",true,true,false
0x0003dd48,"LAB_0003dd48","Global","Label","DEFAULT",true,true,false
0x0003dd52,"LAB_0003dd52","Global","Label","DEFAULT",true,true,false
0x0003dd58,"LAB_0003dd58","Global","Label","DEFAULT",true,true,false
0x0003dd68,"LAB_0003dd68","Global","Label","DEFAULT",true,true,false
0x0003dd80,"LAB_0003dd80","Global","Label","DEFAULT",true,true,false
0x0003dd88,"LAB_0003dd88","Global","Label","DEFAULT",true,true,false
0x0003dd9c,"DAT_0003dd9c","Global","Label","DEFAULT",true,true,false
0x0003dda0,"FUN_0003dda0","Global","Function","DEFAULT",true,false,false
0x0003ddb0,"LAB_0003ddb0","Global","Label","DEFAULT",true,true,false
0x0003ddbc,"LAB_0003ddbc","Global","Label","DEFAULT",true,true,false
0x0003ddc2,"LAB_0003ddc2","Global","Label","DEFAULT",true,true,false
0x0003ddc8,"LAB_0003ddc8","Global","Label","DEFAULT",true,true,false
0x0003dde4,"LAB_0003dde4","Global","Label","DEFAULT",true,true,false
0x0003ddec,"LAB_0003ddec","Global","Label","DEFAULT",true,true,false
0x0003ddee,"LAB_0003ddee","Global","Label","DEFAULT",true,true,false
0x0003ddf0,"DAT_0003ddf0","Global","Label","DEFAULT",true,true,false
0x0003ddf4,"FUN_0003ddf4","Global","Function","DEFAULT",true,false,false
0x0003de18,"LAB_0003de18","Global","Label","DEFAULT",true,true,false
0x0003de1c,"DAT_0003de1c","Global","Label","DEFAULT",true,true,false
0x0003de20,"FUN_0003de20","Global","Function","DEFAULT",true,false,false
0x0003de4e,"LAB_0003de4e","Global","Label","DEFAULT",true,true,false
0x0003de6e,"LAB_0003de6e","Global","Label","DEFAULT",true,true,false
0x0003de7a,"LAB_0003de7a","Global","Label","DEFAULT",true,true,false
0x0003de8e,"LAB_0003de8e","Global","Label","DEFAULT",true,true,false
0x0003ded8,"LAB_0003ded8","Global","Label","DEFAULT",true,true,false
0x0003deee,"LAB_0003deee","Global","Label","DEFAULT",true,true,false
0x0003def0,"LAB_0003def0","Global","Label","DEFAULT",true,true,false
0x0003def6,"LAB_0003def6","Global","Label","DEFAULT",true,true,false
0x0003df0c,"DAT_0003df0c","Global","Label","DEFAULT",true,true,false
0x0003df10,"DAT_0003df10","Global","Label","DEFAULT",true,true,false
0x0003df18,"FUN_0003df18","Global","Function","DEFAULT",true,false,false
0x0003df80,"LAB_0003df80","Global","Label","DEFAULT",true,true,false
0x0003df94,"LAB_0003df94","Global","Label","DEFAULT",true,true,false
0x0003df96,"LAB_0003df96","Global","Label","DEFAULT",true,true,false
0x0003dfc0,"LAB_0003dfc0","Global","Label","DEFAULT",true,true,false
0x0003dfd4,"LAB_0003dfd4","Global","Label","DEFAULT",true,true,false
0x0003dff0,"LAB_0003dff0","Global","Label","DEFAULT",true,true,false
0x0003dff8,"FUN_0003dff8","Global","Function","DEFAULT",true,false,false
0x0003dff9,"FUN_0003dff8+1","Global","Label","DEFAULT",true,true,false
0x0003e00f,"LAB_0003e00e+1","Global","Label","DEFAULT",true,true,false
0x0003e018,"LAB_0003e018","Global","Label","DEFAULT",true,true,false
0x0003e034,"LAB_0003e034","Global","Label","DEFAULT",true,true,false
0x0003e03c,"LAB_0003e03c","Global","Label","DEFAULT",true,true,false
0x0003e074,"LAB_0003e074","Global","Label","DEFAULT",true,true,false
0x0003e084,"LAB_0003e084","Global","Label","DEFAULT",true,true,false
0x0003e090,"LAB_0003e090","Global","Label","DEFAULT",true,true,false
0x0003e0a2,"LAB_0003e0a2","Global","Label","DEFAULT",true,true,false
0x0003e0bc,"LAB_0003e0bc","Global","Label","DEFAULT",true,true,false
0x0003e0d2,"LAB_0003e0d2","Global","Label","DEFAULT",true,true,false
0x0003e0f2,"LAB_0003e0f2","Global","Label","DEFAULT",true,true,false
0x0003e102,"LAB_0003e102","Global","Label","DEFAULT",true,true,false
0x0003e10e,"LAB_0003e10e","Global","Label","DEFAULT",true,true,false
0x0003e11e,"LAB_0003e11e","Global","Label","DEFAULT",true,true,false
0x0003e120,"LAB_0003e120","Global","Label","DEFAULT",true,true,false
0x0003e128,"LAB_0003e128","Global","Label","DEFAULT",true,true,false
0x0003e134,"LAB_0003e134","Global","Label","DEFAULT",true,true,false
0x0003e142,"LAB_0003e142","Global","Label","DEFAULT",true,true,false
0x0003e14a,"LAB_0003e14a","Global","Label","DEFAULT",true,true,false
0x0003e15a,"LAB_0003e15a","Global","Label","DEFAULT",true,true,false
0x0003e170,"LAB_0003e170","Global","Label","DEFAULT",true,true,false
0x0003e18e,"LAB_0003e18e","Global","Label","DEFAULT",true,true,false
0x0003e198,"LAB_0003e198","Global","Label","DEFAULT",true,true,false
0x0003e19c,"DAT_0003e19c","Global","Label","DEFAULT",true,true,false
0x0003e1a0,"DAT_0003e1a0","Global","Label","DEFAULT",true,true,false
0x0003e1a4,"DAT_0003e1a4","Global","Label","DEFAULT",true,true,false
0x0003e1a8,"DAT_0003e1a8","Global","Label","DEFAULT",true,true,false
0x0003e1ac,"s_[RING]sd_ble_gap_disconnect()_re_0003e1ac","Global","Label","DEFAULT",true,true,false
0x0003e1ec,"s_sd_ble_gap_disconnect()_returned_0003e1ec","Global","Label","DEFAULT",true,true,false
0x0003e224,"DAT_0003e224","Global","Label","DEFAULT",true,true,false
0x0003e228,"DAT_0003e228","Global","Label","DEFAULT",true,true,false
0x0003e22c,"DAT_0003e22c","Global","Label","DEFAULT",true,true,false
0x0003e230,"DAT_0003e230","Global","Label","DEFAULT",true,true,false
0x0003e234,"DAT_0003e234","Global","Label","DEFAULT",true,true,false
0x0003e238,"s_Asserting._pm_conn_secure()_retu_0003e238","Global","Label","DEFAULT",true,true,false
0x0003e274,"LAB_0003e274","Global","Label","DEFAULT",true,true,false
0x0003e29c,"LAB_0003e29c","Global","Label","DEFAULT",true,true,false
0x0003e2b0,"LAB_0003e2b0","Global","Label","DEFAULT",true,true,false
0x0003e2c0,"LAB_0003e2c0","Global","Label","DEFAULT",true,true,false
0x0003e2cc,"LAB_0003e2cc","Global","Label","DEFAULT",true,true,false
0x0003e2da,"LAB_0003e2da","Global","Label","DEFAULT",true,true,false
0x0003e2e0,"LAB_0003e2e0","Global","Label","DEFAULT",true,true,false
0x0003e2f0,"LAB_0003e2f0","Global","Label","DEFAULT",true,true,false
0x0003e2fc,"LAB_0003e2fc","Global","Label","DEFAULT",true,true,false
