r1_entry,r1_name,rank,reference_entry,reference_name,similarity,significance,r1_self_significance,reference_self_significance
0x0003d268,"FUN_0003d268",2,0x00100000,"ST25DVxxKC_IsDeviceReady",0.059905942,-8.214161119,167.295103663,13.799057151
0x0003d268,"FUN_0003d268",3,0x00100006,"ST25DVxxKC_ReadData",0.059905942,-8.214161119,167.295103663,13.799057151
0x0003d268,"FUN_0003d268",4,0x00100a94,"ST25DVxxKC_ReadMailboxRegister",0.064926790,-8.363259459,167.295103663,22.193787648
0x0003d268,"FUN_0003d268",5,0x00100ab6,"ST25DVxxKC_WriteMailboxRegister",0.064926790,-8.363259459,167.295103663,22.193787648
0x0003d268,"FUN_0003d268",6,0x0010024a,"ST25DVxxKC_ReadRegister",0.054698542,-8.526823138,167.295103663,15.352756561
0x0003d268,"FUN_0003d268",7,0x00100a4e,"ST25DVxxKC_ReadMailboxData",0.062692530,-8.675921478,167.295103663,23.367884922
0x0003d268,"FUN_0003d268",8,0x00100a72,"ST25DVxxKC_WriteMailboxData",0.058163980,-8.880737847,167.295103663,21.527975063
0x0003d268,"FUN_0003d268",9,0x00100f6a,"ST25DVxxKC_WriteReg",0.042961040,-9.020612070,167.295103663,12.851149738
0x0003d268,"FUN_0003d268",10,0x00100234,"ST25DVxxKC_WriteITPulse",0.041401397,-9.055161650,167.295103663,13.023930651
0x0003d268,"FUN_0003d268",11,0x001004a4,"ST25DVxxKC_WriteLockCCFile",0.041401397,-9.055161650,167.295103663,13.023930651
0x0003d268,"FUN_0003d268",12,0x001004f6,"ST25DVxxKC_WriteLockCFG",0.041401397,-9.055161650,167.295103663,13.023930651
0x0003d45c,"FUN_0003d45c",1,0x00100f5e,"ST25DVxxKC_ReadReg",0.067429341,-10.221451917,248.657441521,13.393469159
0x0003d45c,"FUN_0003d45c",2,0x00100000,"ST25DVxxKC_IsDeviceReady",0.048840405,-11.372349610,248.657441521,13.799057151
0x0003d45c,"FUN_0003d45c",3,0x00100006,"ST25DVxxKC_ReadData",0.048840405,-11.372349610,248.657441521,13.799057151
0x0003d45c,"FUN_0003d45c",4,0x0010024a,"ST25DVxxKC_ReadRegister",0.044594891,-11.713916496,248.657441521,15.352756561
0x0003d45c,"FUN_0003d45c",5,0x00100f12,"ST25DVxxKC_WriteI2CSlaveAddress",0.046195803,-12.027714718,248.657441521,20.674792113
0x0003d45c,"FUN_0003d45c",6,0x00100f6a,"ST25DVxxKC_WriteReg",0.035025484,-12.147130843,248.657441521,12.851149738
0x0003d45c,"FUN_0003d45c",7,0x00100234,"ST25DVxxKC_WriteITPulse",0.033753931,-12.181680422,248.657441521,13.023930651
0x0003d45c,"FUN_0003d45c",8,0x001004a4,"ST25DVxxKC_WriteLockCCFile",0.033753931,-12.181680422,248.657441521,13.023930651
0x0003d45c,"FUN_0003d45c",9,0x001004f6,"ST25DVxxKC_WriteLockCFG",0.033753931,-12.181680422,248.657441521,13.023930651
0x0003d45c,"FUN_0003d45c",10,0x001008e2,"ST25DVxxKC_WriteEHMode",0.033753931,-12.181680422,248.657441521,13.023930651
0x0003d45c,"FUN_0003d45c",11,0x0010092c,"ST25DVxxKC_WriteRFMngt",0.033753931,-12.181680422,248.657441521,13.023930651
0x0003d45c,"FUN_0003d45c",12,0x0010096c,"ST25DVxxKC_SetRFDisable",0.033753931,-12.181680422,248.657441521,13.023930651
0x0003d724,"FUN_0003d724",1,0x001008bc,"ST25DVxxKC_ReadEHMode",0.136645005,2.678241779,29.870925729,29.593938150
0x0003d724,"FUN_0003d724",2,0x001009f6,"ST25DVxxKC_ReadMBMode",0.136645005,2.678241779,29.870925729,29.593938150
0x0003d724,"FUN_0003d724",3,0x00100ad8,"ST25DVxxKC_ReadI2CSecuritySession_Dyn",0.136645005,2.678241779,29.870925729,29.593938150
0x0003d724,"FUN_0003d724",4,0x00100b0a,"ST25DVxxKC_GetGPO_en_Dyn",0.136645005,2.678241779,29.870925729,29.593938150
0x0003d724,"FUN_0003d724",5,0x00100ba4,"ST25DVxxKC_GetEHENMode_Dyn",0.136645005,2.678241779,29.870925729,29.593938150
0x0003d724,"FUN_0003d724",6,0x00100dfc,"ST25DVxxKC_GetMBEN_Dyn",0.136645005,2.678241779,29.870925729,29.593938150
0x0003d724,"FUN_0003d724",7,0x00100942,"ST25DVxxKC_GetRFDisable",0.132883194,2.105422517,29.870925729,30.948132489
0x0003d724,"FUN_0003d724",8,0x0010099c,"ST25DVxxKC_GetRFSleep",0.132883194,2.105422517,29.870925729,30.948132489
0x0003d724,"FUN_0003d724",9,0x00100bfa,"ST25DVxxKC_GetEHON_Dyn",0.132883194,2.105422517,29.870925729,30.948132489
0x0003d724,"FUN_0003d724",10,0x00100c24,"ST25DVxxKC_GetRFField_Dyn",0.132883194,2.105422517,29.870925729,30.948132489
0x0003d724,"FUN_0003d724",11,0x00100c4e,"ST25DVxxKC_GetVCC_Dyn",0.132883194,2.105422517,29.870925729,30.948132489
0x0003d724,"FUN_0003d724",12,0x00100cc2,"ST25DVxxKC_GetRFDisable_Dyn",0.132883194,2.105422517,29.870925729,30.948132489
0x0003d764,"FUN_0003d764",1,0x00101048,"ST25DVxxKC_SetFTM_MBMODE",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",2,0x00101100,"ST25DVxxKC_SetMB_CTRL_DYN_MBEN",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",3,0x0010120a,"ST25DVxxKC_SetI2CCFG_DEVICECODE",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",4,0x0010130a,"ST25DVxxKC_SetGPO1_ENABLE",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",5,0x001015c6,"ST25DVxxKC_SetGPO2_I2CWRITEENABLE",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",6,0x001016c6,"ST25DVxxKC_SetGPO2_ALL",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",7,0x0010171c,"ST25DVxxKC_SetGPO_DYN_ENABLE",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",8,0x0010186e,"ST25DVxxKC_SetEH_MODE",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",9,0x001018c4,"ST25DVxxKC_SetEH_CTRL_DYN_EH_EN",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",10,0x0010198c,"ST25DVxxKC_SetRF_MNGT_RFDIS",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",11,0x00101a36,"ST25DVxxKC_SetRF_MNGT_ALL",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d764,"FUN_0003d764",12,0x00101a8c,"ST25DVxxKC_SetRF_MNGT_DYN_RFDIS",0.170363021,1.334200806,41.185626517,32.178777961
0x0003d7ac,"FUN_0003d7ac",1,0x00100080,"ST25DVxxKC_ReadID",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",2,0x00100210,"ST25DVxxKC_ReadICRev",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",3,0x00100354,"ST25DVxxKC_ReadDSFID",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",4,0x0010037e,"ST25DVxxKC_ReadAFI",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",5,0x00100a32,"ST25DVxxKC_ReadMBWDG",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",6,0x00100afe,"ST25DVxxKC_ReadITSTStatus_Dyn",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",7,0x00100b04,"ST25DVxxKC_ReadGPO_Dyn",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",8,0x00100e52,"ST25DVxxKC_ReadMBLength_Dyn",0.000000000,3.382326221,11.889830051,10.829347715
0x0003d7ac,"FUN_0003d7ac",9,0x00100ec8,"ST25DVxxKC_SetRFOff_Dyn",0.000000000,1.248529471,11.889830051,10.133091162
0x0003d7ac,"FUN_0003d7ac",10,0x00100ece,"ST25DVxxKC_ResetRFOff_Dyn",0.000000000,1.248529471,11.889830051,10.133091162
0x0003d7ac,"FUN_0003d7ac",11,0x00100f76,"ST25DVxxKC_GetICREF",0.000000000,1.248529471,11.889830051,10.133091162
0x0003d7ac,"FUN_0003d7ac",12,0x00100f80,"ST25DVxxKC_GetENDA1",0.000000000,1.248529471,11.889830051,10.133091162
0x0003d7cc,"FUN_0003d7cc",1,0x00100f12,"ST25DVxxKC_WriteI2CSlaveAddress",0.062552910,1.506708473,21.933647509,20.674792113
0x0003d7cc,"FUN_0003d7cc",2,0x0010102e,"ST25DVxxKC_GetFTM_MBMODE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",3,0x001010e4,"ST25DVxxKC_GetMB_CTRL_DYN_MBEN",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",4,0x001011ca,"ST25DVxxKC_GetMB_CTRL_DYN_CURRENTMSG",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",5,0x001011f0,"ST25DVxxKC_GetI2CCFG_DEVICECODE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",6,0x001012f0,"ST25DVxxKC_GetGPO1_ENABLE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",7,0x00101548,"ST25DVxxKC_GetGPO1_RFWRITE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",8,0x001015ac,"ST25DVxxKC_GetGPO2_I2CWRITEENABLE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",9,0x001016ac,"ST25DVxxKC_GetGPO2_ALL",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",10,0x00101700,"ST25DVxxKC_GetGPO_DYN_ENABLE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",11,0x0010176a,"ST25DVxxKC_GetITSTS_DYN_RFUSERSTATE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7cc,"FUN_0003d7cc",12,0x0010182e,"ST25DVxxKC_GetITSTS_DYN_RFWRITE",0.060754790,1.051854016,21.933647509,21.555697972
0x0003d7fc,"FUN_0003d7fc",1,0x00100300,"ST25DVxxKC_ReadUID",0.192686918,3.185781216,28.651647905,25.053111358
0x0003d7fc,"FUN_0003d7fc",2,0x0010035a,"ST25DVxxKC_ReadDsfidRFProtection",0.187734851,2.977830036,28.651647905,26.071009947
0x0003d7fc,"FUN_0003d7fc",3,0x00100384,"ST25DVxxKC_ReadAfiRFProtection",0.187734851,2.977830036,28.651647905,26.071009947
0x0003d7fc,"FUN_0003d7fc",4,0x00101082,"ST25DVxxKC_GetFTM_MBWDG",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",5,0x0010113e,"ST25DVxxKC_GetMB_CTRL_DYN_HOSTPUTMSG",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",6,0x0010115a,"ST25DVxxKC_GetMB_CTRL_DYN_RFPUTMSG",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",7,0x00101176,"ST25DVxxKC_GetMB_CTRL_DYN_STRESERVED",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",8,0x00101192,"ST25DVxxKC_GetMB_CTRL_DYN_HOSTMISSMSG",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",9,0x001011ae,"ST25DVxxKC_GetMB_CTRL_DYN_RFMISSMSG",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",10,0x00101244,"ST25DVxxKC_GetI2CCFG_E0",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",11,0x0010129a,"ST25DVxxKC_GetI2CCFG_RFSWITCHOFF",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d7fc,"FUN_0003d7fc",12,0x00101344,"ST25DVxxKC_GetGPO1_RFUSERSTATE",0.187079709,2.769878856,28.651647905,26.211762291
0x0003d834,"FUN_0003d834",1,0x00100ec8,"ST25DVxxKC_SetRFOff_Dyn",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",2,0x00100ece,"ST25DVxxKC_ResetRFOff_Dyn",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",3,0x00100f76,"ST25DVxxKC_GetICREF",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",4,0x00100f80,"ST25DVxxKC_GetENDA1",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",5,0x00100f8a,"ST25DVxxKC_SetENDA1",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",6,0x00100f94,"ST25DVxxKC_GetENDA2",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",7,0x00100f9e,"ST25DVxxKC_SetENDA2",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",8,0x00100fa8,"ST25DVxxKC_GetENDA3",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",9,0x00100fb2,"ST25DVxxKC_SetENDA3",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",10,0x00100fbc,"ST25DVxxKC_GetDSFID",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",11,0x00100fc6,"ST25DVxxKC_GetAFI",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d834,"FUN_0003d834",12,0x00100fd0,"ST25DVxxKC_GetMEM_SIZE_MSB",0.000000000,-7.478938860,89.808503770,10.133091162
0x0003d88c,"FUN_0003d88c",1,0x00100234,"ST25DVxxKC_WriteITPulse",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",2,0x001004a4,"ST25DVxxKC_WriteLockCCFile",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",3,0x001004f6,"ST25DVxxKC_WriteLockCFG",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",4,0x001008e2,"ST25DVxxKC_WriteEHMode",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",5,0x0010092c,"ST25DVxxKC_WriteRFMngt",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",6,0x0010096c,"ST25DVxxKC_SetRFDisable",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",7,0x001009c6,"ST25DVxxKC_SetRFSleep",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",8,0x00100a1c,"ST25DVxxKC_WriteMBMode",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",9,0x00100a38,"ST25DVxxKC_WriteMBWDG",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",10,0x00100b30,"ST25DVxxKC_SetGPO_en_Dyn",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",11,0x00100bca,"ST25DVxxKC_SetEHENMode_Dyn",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d88c,"FUN_0003d88c",12,0x00100cac,"ST25DVxxKC_WriteRFMngt_Dyn",0.083262483,-5.996324990,105.054556903,13.023930651
0x0003d9b8,"FUN_0003d9b8",1,0x00100ec8,"ST25DVxxKC_SetRFOff_Dyn",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",2,0x00100ece,"ST25DVxxKC_ResetRFOff_Dyn",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",3,0x00100f76,"ST25DVxxKC_GetICREF",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",4,0x00100f80,"ST25DVxxKC_GetENDA1",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",5,0x00100f8a,"ST25DVxxKC_SetENDA1",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",6,0x00100f94,"ST25DVxxKC_GetENDA2",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",7,0x00100f9e,"ST25DVxxKC_SetENDA2",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",8,0x00100fa8,"ST25DVxxKC_GetENDA3",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",9,0x00100fb2,"ST25DVxxKC_SetENDA3",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",10,0x00100fbc,"ST25DVxxKC_GetDSFID",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",11,0x00100fc6,"ST25DVxxKC_GetAFI",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003d9b8,"FUN_0003d9b8",12,0x00100fd0,"ST25DVxxKC_GetMEM_SIZE_MSB",0.000000000,-9.117648420,128.080078486,10.133091162
0x0003db70,"FUN_0003db70",1,0x00100f6a,"ST25DVxxKC_WriteReg",0.025395094,-10.768889236,183.425938676,12.851149738
0x0003db70,"FUN_0003db70",2,0x00100ec8,"ST25DVxxKC_SetRFOff_Dyn",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",3,0x00100ece,"ST25DVxxKC_ResetRFOff_Dyn",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",4,0x00100f76,"ST25DVxxKC_GetICREF",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",5,0x00100f80,"ST25DVxxKC_GetENDA1",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",6,0x00100f8a,"ST25DVxxKC_SetENDA1",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",7,0x00100f94,"ST25DVxxKC_GetENDA2",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",8,0x00100f9e,"ST25DVxxKC_SetENDA2",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",9,0x00100fa8,"ST25DVxxKC_GetENDA3",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",10,0x00100fb2,"ST25DVxxKC_SetENDA3",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",11,0x00100fbc,"ST25DVxxKC_GetDSFID",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003db70,"FUN_0003db70",12,0x00100fc6,"ST25DVxxKC_GetAFI",0.000000000,-11.107072333,183.425938676,10.133091162
0x0003dd0c,"FUN_0003dd0c",1,0x00100e58,"ST25DVxxKC_WriteI2CSlaveMode",0.136864942,-5.590058257,83.388386987,56.753703483
0x0003dd0c,"FUN_0003dd0c",2,0x001006b2,"ST25DVxxKC_WriteEndZonex",0.113732310,-6.212450624,83.388386987,38.437861220
0x0003dd0c,"FUN_0003dd0c",3,0x00100ec8,"ST25DVxxKC_SetRFOff_Dyn",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",4,0x00100ece,"ST25DVxxKC_ResetRFOff_Dyn",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",5,0x00100f76,"ST25DVxxKC_GetICREF",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",6,0x00100f80,"ST25DVxxKC_GetENDA1",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",7,0x00100f8a,"ST25DVxxKC_SetENDA1",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",8,0x00100f94,"ST25DVxxKC_GetENDA2",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",9,0x00100f9e,"ST25DVxxKC_SetENDA2",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",10,0x00100fa8,"ST25DVxxKC_GetENDA3",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",11,0x00100fb2,"ST25DVxxKC_SetENDA3",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dd0c,"FUN_0003dd0c",12,0x00100fbc,"ST25DVxxKC_GetDSFID",0.000000000,-7.869134214,83.388386987,10.133091162
0x0003dda0,"FUN_0003dda0",1,0x00100ec8,"ST25DVxxKC_SetRFOff_Dyn",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",2,0x00100ece,"ST25DVxxKC_ResetRFOff_Dyn",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",3,0x00100f76,"ST25DVxxKC_GetICREF",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",4,0x00100f80,"ST25DVxxKC_GetENDA1",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",5,0x00100f8a,"ST25DVxxKC_SetENDA1",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",6,0x00100f94,"ST25DVxxKC_GetENDA2",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",7,0x00100f9e,"ST25DVxxKC_SetENDA2",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",8,0x00100fa8,"ST25DVxxKC_GetENDA3",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",9,0x00100fb2,"ST25DVxxKC_SetENDA3",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",10,0x00100fbc,"ST25DVxxKC_GetDSFID",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",11,0x00100fc6,"ST25DVxxKC_GetAFI",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003dda0,"FUN_0003dda0",12,0x00100fd0,"ST25DVxxKC_GetMEM_SIZE_MSB",0.000000000,-7.478938860,89.650341572,10.133091162
0x0003ddf4,"FUN_0003ddf4",1,0x00100086,"ST25DVxxKC_Init",0.238005265,4.109357141,25.239179901,34.523782424
0x0003ddf4,"FUN_0003ddf4",2,0x00100a4e,"ST25DVxxKC_ReadMailboxData",0.181564343,2.211002488,25.239179901,23.367884922
0x0003ddf4,"FUN_0003ddf4",3,0x00100a94,"ST25DVxxKC_ReadMailboxRegister",0.188035002,2.065426873,25.239179901,22.193787648
0x0003ddf4,"FUN_0003ddf4",4,0x00100ab6,"ST25DVxxKC_WriteMailboxRegister",0.188035002,2.065426873,25.239179901,22.193787648
0x0003ddf4,"FUN_0003ddf4",5,0x00100138,"ReadRegWrap",0.161945344,1.191454454,25.239179901,22.799443635
0x0003ddf4,"FUN_0003ddf4",6,0x00100a72,"ST25DVxxKC_WriteMailboxData",0.168449173,1.045878840,25.239179901,21.527975063
0x0003ddf4,"FUN_0003ddf4",7,0x00100300,"ST25DVxxKC_ReadUID",0.109153256,0.661517156,25.239179901,25.053111358
0x0003ddf4,"FUN_0003ddf4",8,0x00100f5e,"ST25DVxxKC_ReadReg",0.239526916,0.116692312,25.239179901,13.393469159
0x0003ddf4,"FUN_0003ddf4",9,0x001001c8,"ST25DVxxKC_RegisterBusIO",0.192848386,-0.238617179,25.239179901,47.479175003
0x0003ddf4,"FUN_0003ddf4",10,0x00100942,"ST25DVxxKC_GetRFDisable",0.063589141,-0.531389431,25.239179901,30.948132489
0x0003ddf4,"FUN_0003ddf4",11,0x0010099c,"ST25DVxxKC_GetRFSleep",0.063589141,-0.531389431,25.239179901,30.948132489
0x0003ddf4,"FUN_0003ddf4",12,0x00100bfa,"ST25DVxxKC_GetEHON_Dyn",0.063589141,-0.531389431,25.239179901,30.948132489
0x0003de20,"FUN_0003de20",1,0x00100f6a,"ST25DVxxKC_WriteReg",0.056980994,-6.526688060,118.538125979,12.851149738
0x0003de20,"FUN_0003de20",2,0x00100080,"ST25DVxxKC_ReadID",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",3,0x00100210,"ST25DVxxKC_ReadICRev",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",4,0x00100354,"ST25DVxxKC_ReadDSFID",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",5,0x0010037e,"ST25DVxxKC_ReadAFI",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",6,0x00100a32,"ST25DVxxKC_ReadMBWDG",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",7,0x00100afe,"ST25DVxxKC_ReadITSTStatus_Dyn",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",8,0x00100b04,"ST25DVxxKC_ReadGPO_Dyn",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",9,0x00100e52,"ST25DVxxKC_ReadMBLength_Dyn",0.029897527,-7.332339009,118.538125979,10.829347715
0x0003de20,"FUN_0003de20",10,0x00100234,"ST25DVxxKC_WriteITPulse",0.024782863,-7.839919042,118.538125979,13.023930651
0x0003de20,"FUN_0003de20",11,0x001004a4,"ST25DVxxKC_WriteLockCCFile",0.024782863,-7.839919042,118.538125979,13.023930651
0x0003de20,"FUN_0003de20",12,0x001004f6,"ST25DVxxKC_WriteLockCFG",0.024782863,-7.839919042,118.538125979,13.023930651
0x0003df18,"FUN_0003df18",1,0x00100086,"ST25DVxxKC_Init",0.115015639,0.092804413,27.086174478,34.523782424
0x0003df18,"FUN_0003df18",2,0x00100a4e,"ST25DVxxKC_ReadMailboxData",0.132304683,-0.248442802,27.086174478,23.367884922
0x0003df18,"FUN_0003df18",3,0x00100a94,"ST25DVxxKC_ReadMailboxRegister",0.137019807,-0.321719466,27.086174478,22.193787648
0x0003df18,"FUN_0003df18",4,0x00100ab6,"ST25DVxxKC_WriteMailboxRegister",0.137019807,-0.321719466,27.086174478,22.193787648
0x0003df18,"FUN_0003df18",5,0x00100f5e,"ST25DVxxKC_ReadReg",0.228791038,-0.511133978,27.086174478,13.393469159
0x0003df18,"FUN_0003df18",6,0x00100300,"ST25DVxxKC_ReadUID",0.104260879,-0.616999687,27.086174478,25.053111358
0x0003df18,"FUN_0003df18",7,0x001001c8,"ST25DVxxKC_RegisterBusIO",0.158102723,-0.633323654,27.086174478,47.479175003
0x0003df18,"FUN_0003df18",8,0x00100138,"ReadRegWrap",0.112874703,-1.188776240,27.086174478,22.799443635
0x0003df18,"FUN_0003df18",9,0x00100a72,"ST25DVxxKC_WriteMailboxData",0.117407823,-1.262052905,27.086174478,21.527975063
